lat,lon,year,yield_maize,temperature,precipitation,soil_water,solar_radiation,potential_evaporation
45.75,8.25,1998,12.107305,16.688236,1021.436573266983,0.3278872,2608240790.0,1071.814977645874
45.75,8.25,1999,12.511145,16.708498,1342.5156936645508,0.34825575,2347029368.0,938.0887398719788
45.75,8.25,2000,12.8956585,16.910448,1190.5823154449463,0.3423358,2539050461.0,1040.6801104545593
45.75,8.25,2001,12.025019,16.634443,1156.390193939209,0.34203014,2562836379.0,1063.5353178977966
45.75,8.25,2002,11.760546,16.237543,1390.9155254364014,0.35691077,2395941111.0,935.5157861709595
45.75,8.25,2003,10.347435,19.346386,530.0873653888702,0.27527463,2679902672.0,1333.5757551193237
45.75,8.25,2004,12.208952,16.934391,790.3749966621399,0.3125078,2607462125.0,1127.5423345565796
45.75,8.25,2005,12.334724,17.430157,875.9991488456726,0.32972914,2604734143.0,1135.5851645469666
45.75,8.25,2006,11.56885,17.596535,951.9067325592041,0.3128511,2627800046.0,1187.4908385276794
45.75,8.25,2007,14.362164,16.609802,1113.4182600975037,0.3348269,2548602168.0,1074.3247413635254
45.75,8.25,2008,12.683275,16.400404,1157.4401769638062,0.3516836,2431779904.0,947.3672180175781
45.75,8.25,2009,12.509666,17.796673,844.8914332389832,0.32452697,2595305586.0,1106.0511617660522
45.75,8.25,2010,12.5527115,16.56303,1315.804455757141,0.34095058,2477588107.0,1023.1304636001587
45.75,8.25,2011,13.859832,17.597893,1003.1864056587219,0.33447474,2593321116.0,1104.0750484466553
45.75,8.25,2012,11.605666,17.243214,1097.3936071395874,0.33486888,2546353208.0,1060.792362689972
45.75,8.25,2013,12.554061,16.61035,1027.0151562690735,0.33848876,2555418033.0,1042.938280582428
45.75,8.25,2014,14.8273735,16.160358,1186.0955018997192,0.36032653,2473603017.0,982.9824714660645
45.75,8.25,2015,13.856811,17.771484,1098.7525329589844,0.3440907,2492678354.0,1049.8276834487915
45.75,8.25,2016,14.937776,17.417019,1078.3213686943054,0.34004164,2615218242.0,1090.4423542022705
45.75,8.75,1982,8.970284,19.158417,992.8382868766785,0.39143565,2377043617.0,755.9830207824707
45.75,8.75,1983,8.213062,19.068497,751.0640404224396,0.3763854,2397385276.0,799.1261565685272
45.75,8.75,1984,8.330458,17.199125,849.0871650576591,0.38257775,2350743843.0,759.9386646747589
45.75,8.75,1985,8.909618,18.750769,711.130863904953,0.38168794,2469578197.0,804.1455464363098
45.75,8.75,1986,9.282834,18.919643,517.6302809715271,0.38184935,2409413529.0,790.341824054718
45.75,8.75,1987,8.625525,18.578121,823.5119414329529,0.38643864,2472975520.0,789.1049251556396
45.75,8.75,1988,8.974077,18.626287,692.2526211738586,0.39672244,2388693244.0,732.7677900791168
45.75,8.75,1989,9.831083,19.130035,382.4185882806778,0.35598353,2590024526.0,869.5401582717896
45.75,8.75,1990,8.830729,19.101038,474.43197107315063,0.3564447,2576696562.0,846.9966135025024
45.75,8.75,1991,8.619292,19.783136,615.212218105793,0.332802,2621335150.0,959.1288924217224
45.75,8.75,1992,9.931886,18.929852,808.6463599205017,0.38790345,2402690388.0,747.3056745529175
45.75,8.75,1993,11.650749,18.854355,856.2793250083923,0.38976294,2465728962.0,805.2291011810303
45.75,8.75,1994,10.625023,19.801344,824.9059451818466,0.36197034,2447065783.0,839.2266178131104
45.75,8.75,1995,10.982313,18.283813,757.2251560688019,0.37938732,2521455004.0,813.8255486488342
45.75,8.75,1996,11.3251295,17.957798,745.4327435493469,0.38645568,2435924892.0,794.0315933227539
45.75,8.75,1997,11.200912,19.137817,674.6470366716385,0.37040442,2447465321.0,828.8982586860657
45.75,8.75,1998,11.452307,19.396002,645.8364412784576,0.37631896,2594516644.0,869.0840559005737
45.75,8.75,1999,11.314067,19.429842,716.4826852083206,0.3904519,2342717142.0,785.6092500686646
45.75,8.75,2000,11.986255,19.499025,815.4116554260254,0.38070202,2527448285.0,840.0367078781128
45.75,8.75,2001,12.213712,19.308914,688.8115003108978,0.38606435,2548885542.0,883.3341879844666
45.75,8.75,2002,11.19821,18.67276,928.9149823188782,0.4091013,2394609203.0,744.7259578704834
45.75,8.75,2003,9.464716,22.370525,324.83532321453094,0.31488904,2686724722.0,1065.7794909477234
45.75,8.75,2004,10.9092,19.784641,418.029016494751,0.33657345,2590761676.0,941.2421579360962
45.75,8.75,2005,11.260122,20.093096,528.2709012031555,0.3629696,2589352642.0,940.2168498039246
45.75,8.75,2006,10.335868,20.38116,574.4131461381912,0.34469202,2657074482.0,974.2883410453796
45.75,8.75,2007,12.439262,19.31885,755.3063504695892,0.3805372,2544613830.0,888.383113861084
45.75,8.75,2008,11.6170635,18.862919,813.3078284263611,0.3971755,2419895145.0,757.8055410385132
45.75,8.75,2009,11.299595,20.577093,486.69925117492676,0.3552974,2605933698.0,923.5646414756775
45.75,8.75,2010,11.44401,19.185108,916.8946189880371,0.38107815,2473395774.0,863.2711577415466
45.75,8.75,2011,12.271167,20.229956,670.4969766139984,0.37710792,2587596966.0,888.4381051063538
45.75,8.75,2012,10.45379,19.916088,674.4279930591583,0.37203845,2520597622.0,869.5895690917969
45.75,8.75,2013,11.270458,19.315975,697.5373620986938,0.3829447,2562706275.0,844.8342843055725
45.75,8.75,2014,13.433566,18.74067,787.1762833595276,0.40932876,2464537879.0,788.6614937782288
45.75,8.75,2015,12.906575,20.458673,744.4668538570404,0.39242432,2468524676.0,839.7898397445679
45.75,8.75,2016,13.856713,19.769691,703.0280339717865,0.39628175,2599513372.0,850.1399765014648
45.75,9.25,1982,7.2988443,18.869152,937.2330560684204,0.38460594,2355229620.0,749.8954701423645
45.75,9.25,1983,6.8050137,18.715342,661.2290685176849,0.36624166,2377605583.0,790.5131125450134
45.75,9.25,1984,6.6503186,16.809643,807.2228429317474,0.37916884,2351870010.0,746.3478255271912
45.75,9.25,1985,7.6990504,18.338161,637.936235666275,0.3729386,2463215348.0,788.8161873817444
45.75,9.25,1986,7.8272247,18.469082,559.5986354351044,0.3772927,2386578250.0,757.3495578765869
45.75,9.25,1987,7.013308,18.227686,746.4037523269653,0.3794186,2471414599.0,780.8916110992432
45.75,9.25,1988,7.017044,18.145006,697.4836106300354,0.39249784,2367489248.0,716.9650900363922
45.75,9.25,1989,8.315594,18.327723,473.014435172081,0.36588916,2520507701.0,810.8221311569214
45.75,9.25,1990,7.429041,18.448273,518.6465120315552,0.36066604,2516065236.0,802.4961214065552
45.75,9.25,1991,7.0870414,19.086824,584.4642494916916,0.3322908,2559589534.0,898.4069056510925
45.75,9.25,1992,7.55225,18.605679,685.6038546562195,0.3745791,2388066852.0,746.8480491638184
45.75,9.25,1993,9.145881,18.521088,792.3131968975067,0.38127223,2455599895.0,797.2102589607239
45.75,9.25,1994,8.124083,19.499311,744.8139299154282,0.36302146,2430459652.0,828.3303742408752
45.75,9.25,1995,8.6266,17.72758,713.9600057601929,0.3829133,2474000860.0,777.4449172019958
45.75,9.25,1996,9.10169,17.588047,690.3510684967041,0.3788773,2412762599.0,788.0476603507996
45.75,9.25,1997,9.882609,18.768364,676.0396246910095,0.36634618,2425883521.0,814.9386219978333
45.75,9.25,1998,9.96241,19.090235,673.4914107322693,0.37389833,2568588820.0,857.4834208488464
45.75,9.25,1999,9.948624,19.131123,649.1252408027649,0.3789861,2331300138.0,775.792489528656
45.75,9.25,2000,10.033193,19.171728,685.4438471794128,0.36837193,2515840010.0,838.6960878372192
45.75,9.25,2001,10.505501,19.005459,611.7935218811035,0.37006384,2530715445.0,882.6926941871643
45.75,9.25,2002,9.719499,18.162949,879.6522612571716,0.40166077,2359678744.0,720.9147481918335
45.75,9.25,2003,8.131211,21.767168,350.2970995903015,0.30967665,2673591800.0,1028.9344878196716
45.75,9.25,2004,9.168414,19.032234,442.14726543426514,0.34291553,2568360254.0,886.69415807724
45.75,9.25,2005,9.529297,19.46744,560.5035660266876,0.36215198,2548378240.0,894.3373141288757
45.75,9.25,2006,8.836662,19.813223,515.2957638502121,0.3430957,2629860650.0,945.0902485847473
45.75,9.25,2007,10.062289,19.055801,720.0835225582123,0.3684022,2527035133.0,885.2892022132874
45.75,9.25,2008,9.664484,18.43981,811.8670344352722,0.39032823,2399279977.0,739.7864127159119
45.75,9.25,2009,9.261496,20.177204,467.3428157567978,0.3477543,2602582300.0,905.1210861206055
45.75,9.25,2010,9.326606,18.642202,953.2882165908813,0.37736732,2446150311.0,826.6785564422607
45.75,9.25,2011,10.126032,19.699253,693.7544741630554,0.36994433,2542034106.0,853.1214056015015
45.75,9.25,2012,8.105949,19.601324,689.0661716461182,0.36974084,2497916046.0,848.6964535713196
45.75,9.25,2013,8.580011,18.857586,668.1968133449554,0.37727684,2526411487.0,819.6243329048157
45.75,9.25,2014,10.771399,18.272903,801.3019177913666,0.4026366,2434282275.0,765.9963145256042
45.75,9.25,2015,9.695667,20.203735,699.3932101726532,0.3819271,2431924403.0,830.553168296814
45.75,9.25,2016,11.033478,19.18494,740.8698287010193,0.39500514,2551387733.0,810.298665523529
45.75,9.75,1982,7.704017,17.857761,827.8510785102844,0.38362855,2293337460.0,872.0086073875427
45.75,9.75,1983,7.2773523,17.498169,642.4619860649109,0.36862502,2330111343.0,910.3949680328369
45.75,9.75,1984,7.2989864,15.684126,773.8327533006668,0.37976354,2303259043.0,866.6199049949646
45.75,9.75,1985,8.391438,17.26794,662.3306567668915,0.3715878,2405641865.0,916.7076811790466
45.75,9.75,1986,7.9197774,17.445473,594.3863425254822,0.3751112,2333593522.0,879.7121381759644
45.75,9.75,1987,7.525979,17.207842,732.9949486255646,0.382922,2416040535.0,910.5333404541016
45.75,9.75,1988,7.3673964,17.145521,743.6598522663116,0.38984814,2311493698.0,840.7981495857239
45.75,9.75,1989,7.9161286,16.907362,581.6435561180115,0.37963745,2411939516.0,891.7134327888489
45.75,9.75,1990,7.962071,17.317522,603.2093443870544,0.3757511,2429733600.0,925.2380361557007
45.75,9.75,1991,7.199243,17.697262,637.5259296894073,0.34992567,2449597756.0,988.478907585144
45.75,9.75,1992,8.872735,17.718039,648.374059677124,0.36529478,2336706999.0,900.9135904312134
45.75,9.75,1993,9.4248085,17.516542,784.6343626976013,0.37618482,2408093765.0,953.6910467147827
45.75,9.75,1994,8.449532,18.52153,729.3584289550781,0.3701964,2377737171.0,979.5918521881104
45.75,9.75,1995,9.050561,16.581738,741.9346089363098,0.38771597,2389711587.0,881.5639791488647
45.75,9.75,1996,8.994943,16.548548,680.5420227050781,0.3785148,2357869223.0,921.3418884277344
45.75,9.75,1997,10.117523,17.709177,675.2950022220612,0.3694702,2369690122.0,939.8126788139343
45.75,9.75,1998,9.451353,18.008,707.2458033561707,0.37205577,2502165945.0,1007.9415273666382
45.75,9.75,1999,9.956404,17.988623,725.0246059894562,0.38282678,2285184032.0,879.9601011276245
45.75,9.75,2000,9.32941,18.100388,644.4017746448517,0.36477542,2468411664.0,1003.8317928314209
45.75,9.75,2001,9.752338,17.873898,630.0700168609619,0.36321217,2473760260.0,1030.3082475662231
45.75,9.75,2002,9.35595,17.152292,911.3774914741516,0.39909568,2301607780.0,841.585325717926
45.75,9.75,2003,7.6317744,20.165197,393.1066792011261,0.31734768,2614071464.0,1186.5189108848572
45.75,9.75,2004,9.568527,17.542639,576.0323152542114,0.3709308,2500547202.0,985.5648856163025
45.75,9.75,2005,9.212203,18.02466,624.5198163986206,0.37443164,2475940218.0,1003.3701872825623
45.75,9.75,2006,8.98508,18.434628,528.8127870559692,0.35281777,2546056704.0,1067.279469013214
45.75,9.75,2007,9.380413,17.949348,719.0378861427307,0.3665486,2462962758.0,1031.1404180526733
45.75,9.75,2008,9.558343,17.465405,843.1012666225433,0.39053735,2355923683.0,871.5424356460571
45.75,9.75,2009,9.010805,18.900436,529.4622576236725,0.3544054,2543269547.0,1031.2614936828613
45.75,9.75,2010,9.119189,17.439407,950.8367028236389,0.38643774,2378327906.0,916.149450302124
45.75,9.75,2011,10.332415,18.373907,769.1888694763184,0.37888035,2467123233.0,964.543402671814
45.75,9.75,2012,8.616923,18.467745,758.2083239555359,0.37143397,2446714678.0,985.9111547470093
45.75,9.75,2013,9.112894,17.672647,724.7863614559174,0.3803269,2456170540.0,944.3323245048523
45.75,9.75,2014,10.918895,17.201107,834.138115644455,0.39850515,2367036792.0,886.7705345153809
45.75,9.75,2015,8.796683,19.213299,687.9205331802368,0.3727035,2367810134.0,982.1721873283386
45.75,9.75,2016,11.082887,18.164318,777.916469335556,0.38893396,2464735556.0,940.8543286323547
45.75,10.25,1982,7.7526035,16.887697,750.5630555152893,0.36075455,2289327135.0,1017.7772445678711
45.75,10.25,1983,7.565163,16.493998,627.5795080661774,0.3458611,2356615282.0,1076.7152242660522
45.75,10.25,1984,7.9456725,14.65683,705.3539063930511,0.3598341,2302775729.0,1006.3169088363647
45.75,10.25,1985,7.999366,16.223051,624.5212733745575,0.3476643,2399966605.0,1054.2805995941162
45.75,10.25,1986,8.3227,16.48466,536.6240572929382,0.34608263,2346504282.0,1047.7412586212158
45.75,10.25,1987,7.4947753,16.216528,688.8146378993988,0.36091954,2406380981.0,1053.0471992492676
45.75,10.25,1988,8.312504,16.280567,688.9880306720734,0.36219946,2323854379.0,994.7572407722473
45.75,10.25,1989,9.415609,15.821768,601.3504679203033,0.36210486,2380429803.0,1013.0705151557922
45.75,10.25,1990,8.556229,16.454662,549.4464831352234,0.3498798,2425896546.0,1102.598979473114
45.75,10.25,1991,8.148989,16.439686,642.0924319028854,0.3384841,2410465699.0,1106.2017226219177
45.75,10.25,1992,8.7615595,16.94993,558.5302484035492,0.33253893,2359140065.0,1118.1618356704712
45.75,10.25,1993,9.669772,16.514072,727.7293076515198,0.3511892,2416990198.0,1130.9184284210205
45.75,10.25,1994,9.507929,17.485,666.859991312027,0.34284765,2392415241.0,1167.6148447990417
45.75,10.25,1995,10.267757,15.607361,715.3933248519897,0.36765295,2381593181.0,1017.3145318031311
45.75,10.25,1996,10.401631,15.626205,645.9445915222168,0.35663414,2366688957.0,1078.2621216773987
45.75,10.25,1997,11.282176,16.66335,656.2834507226944,0.350418,2381214187.0,1091.534014225006
45.75,10.25,1998,10.99113,16.89936,696.6858122348785,0.35015747,2495549309.0,1167.925956249237
45.75,10.25,1999,10.785735,16.978405,709.1499779224396,0.36288148,2295248844.0,1021.4882674217224
45.75,10.25,2000,10.949452,17.023556,637.9907698631287,0.34145132,2487899017.0,1178.9420194625854
45.75,10.25,2001,10.091274,16.822647,584.4582414627075,0.3365836,2476771099.0,1208.478811264038
45.75,10.25,2002,9.950884,16.244682,886.1720151901245,0.3760714,2317390971.0,989.2825784683228
45.75,10.25,2003,8.615011,19.000416,365.49702763557434,0.2860017,2623128384.0,1448.2527179718018
45.75,10.25,2004,10.059085,16.380594,616.3627324104309,0.35824355,2482295300.0,1105.270830631256
45.75,10.25,2005,9.663212,16.75658,655.6828308105469,0.35899866,2477331740.0,1126.421823501587
45.75,10.25,2006,9.6495,17.24858,525.610554933548,0.33224708,2526363471.0,1224.6320338249207
45.75,10.25,2007,10.243727,16.819849,707.329950094223,0.34947327,2456709041.0,1168.6609354019165
45.75,10.25,2008,10.1873255,16.62639,758.0281190872192,0.36538595,2380584976.0,1041.9000449180603
45.75,10.25,2009,9.533155,17.809143,538.537982583046,0.3370344,2531356646.0,1177.6682472229004
45.75,10.25,2010,9.538262,16.420515,908.9438209533691,0.36899927,2373552419.0,1041.701334476471
45.75,10.25,2011,10.582709,17.37019,742.2979500293732,0.3579038,2476645145.0,1123.8136801719666
45.75,10.25,2012,8.634377,17.474667,670.6375615596771,0.34137267,2462649302.0,1178.3037948608398
45.75,10.25,2013,8.994177,16.656275,704.1200923919678,0.3555985,2473652493.0,1121.252438545227
45.75,10.25,2014,10.802343,16.191357,811.6244626045227,0.37271938,2364537662.0,1021.9992365837097
45.75,10.25,2015,8.994026,18.197392,598.6938798427582,0.33400694,2378927332.0,1186.9901032447815
45.75,10.25,2016,10.871579,17.318193,715.9185378551483,0.36321583,2457025856.0,1107.3886814117432
45.75,10.75,1982,6.7680616,17.904776,639.5382235050201,0.34778184,2344016051.0,827.222822189331
45.75,10.75,1983,7.8808317,17.56234,599.6328271627426,0.34268704,2431262033.0,865.0894536972046
45.75,10.75,1984,7.3721366,15.542923,679.0198872089386,0.3577617,2341376072.0,781.6828320026398
45.75,10.75,1985,7.637709,17.250912,604.5246914625168,0.3474391,2448285983.0,836.4690961837769
45.75,10.75,1986,7.987712,17.429081,472.6847369670868,0.3424139,2419623131.0,827.7905535697937
45.75,10.75,1987,7.387733,17.14256,620.6851048469543,0.3566527,2449542883.0,825.4251456260681
45.75,10.75,1988,8.100915,17.374395,571.8235387802124,0.34799156,2396638729.0,815.76837682724
45.75,10.75,1989,9.4505205,16.801598,565.2509453296661,0.359058,2401554478.0,804.4668164253235
45.75,10.75,1990,8.857916,17.429958,490.2116451263428,0.34438854,2477855780.0,897.2874526977539
45.75,10.75,1991,7.890145,17.286152,617.3366894721985,0.34444287,2442110883.0,851.8354454040527
45.75,10.75,1992,8.714256,18.073477,474.0461196899414,0.3305045,2437335322.0,897.8184633255005
45.75,10.75,1993,9.327409,17.550182,611.6905035972595,0.34390894,2474761573.0,901.6088342666626
45.75,10.75,1994,9.752445,18.473017,642.4066650867462,0.3387124,2453465793.0,927.9398488998413
45.75,10.75,1995,10.221874,16.637722,700.215409040451,0.3587582,2430473031.0,832.7512722015381
45.75,10.75,1996,10.501092,16.69319,569.2541711330414,0.35115868,2426474351.0,864.0767240524292
45.75,10.75,1997,10.686397,17.570084,631.2116125822067,0.35138267,2448030358.0,872.23118019104
45.75,10.75,1998,11.23759,17.911798,643.1559543609619,0.34780982,2541375880.0,943.3327598571777
45.75,10.75,1999,10.508489,17.928766,662.9559514522552,0.358123,2354523394.0,820.093047618866
45.75,10.75,2000,10.673003,18.14629,591.6077952384949,0.3381947,2557857775.0,939.7083606719971
45.75,10.75,2001,10.784091,17.869883,541.9395244121552,0.33763024,2541899269.0,937.6196503639221
45.75,10.75,2002,10.308226,17.277494,863.3610558509827,0.36717576,2377158455.0,806.9819808006287
45.75,10.75,2003,8.714975,20.013306,348.0440471172333,0.29305372,2684769836.0,1102.573860168457
45.75,10.75,2004,9.476779,17.375782,555.8810024261475,0.3496378,2532300310.0,883.3582510948181
45.75,10.75,2005,9.993429,17.657766,652.5920135974884,0.35814574,2517469838.0,882.1891736984253
45.75,10.75,2006,9.685064,18.279034,483.4769107103348,0.32416213,2564160414.0,960.8724727630615
45.75,10.75,2007,10.65946,17.794065,651.0752577781677,0.34846812,2503202996.0,929.0442018508911
45.75,10.75,2008,9.944576,17.726154,653.0796556472778,0.36092138,2450008037.0,852.3074254989624
45.75,10.75,2009,10.413651,18.843985,445.3146883249283,0.3262139,2578089294.0,951.4846229553223
45.75,10.75,2010,10.118992,17.38897,812.2294917106628,0.36205882,2421100746.0,834.4263677597046
45.75,10.75,2011,11.369618,18.516768,647.6741142272949,0.34386194,2543802554.0,914.0812678337097
45.75,10.75,2012,9.666827,18.521698,600.0525510311127,0.34595823,2525571317.0,936.4265975952148
45.75,10.75,2013,10.286296,17.722086,643.8440589904785,0.34509435,2533472627.0,912.2201991081238
45.75,10.75,2014,11.114329,17.148403,706.6883056163788,0.36627308,2416679731.0,835.5494222640991
45.75,10.75,2015,11.062155,19.239124,506.5390877723694,0.32787403,2448197829.0,968.9941592216492
45.75,10.75,2016,11.787146,18.415442,636.5207056999207,0.35275817,2508711696.0,902.5800318717957
45.75,11.25,1982,9.947067,17.334728,676.1397671699524,0.34986302,2273521468.0,1079.8403868675232
45.75,11.25,1983,10.558717,17.12584,597.3524695634842,0.3407989,2380011934.0,1163.7220206260681
45.75,11.25,1984,7.95044,15.044375,761.6323728561401,0.36230922,2248434463.0,1021.600462436676
45.75,11.25,1985,9.753852,16.716177,613.9051278829575,0.35060388,2364923185.0,1090.1753816604614
45.75,11.25,1986,10.524577,16.930517,495.7189972400665,0.34392884,2366738652.0,1119.1700420379639
45.75,11.25,1987,10.717555,16.621918,627.166659116745,0.35952112,2372183989.0,1085.4327025413513
45.75,11.25,1988,10.257309,16.868914,591.1934731006622,0.34461924,2348078212.0,1101.3359537124634
45.75,11.25,1989,11.658499,16.175707,670.9779512882233,0.36635202,2306244003.0,1052.598870754242
45.75,11.25,1990,11.281312,16.701756,536.5429286956787,0.35299206,2405646398.0,1158.8300514221191
45.75,11.25,1991,10.345902,16.700762,649.3835545778275,0.340167,2368362337.0,1136.0162615776062
45.75,11.25,1992,11.796757,17.330008,511.4814326763153,0.333965,2394753371.0,1171.0770864486694
45.75,11.25,1993,12.365039,17.09576,585.9034109115601,0.3364331,2410838532.0,1209.3970022201538
45.75,11.25,1994,11.384992,17.937952,676.9368197917938,0.33902884,2386769692.0,1222.5493240356445
45.75,11.25,1995,13.432696,16.071377,835.0459122657776,0.36245173,2362053204.0,1086.8185720443726
45.75,11.25,1996,14.469373,16.050922,619.4837329387665,0.35459095,2365929830.0,1135.94788980484
45.75,11.25,1997,14.261217,16.989742,640.6110788583755,0.3556692,2394892078.0,1142.4889450073242
45.75,11.25,1998,13.119263,17.294813,660.1224567890167,0.34599367,2460693529.0,1212.5754489898682
45.75,11.25,1999,14.245879,17.398968,655.1308765411377,0.35781875,2300083756.0,1091.6186776161194
45.75,11.25,2000,14.1478615,17.58929,582.1350383758545,0.3346409,2496110702.0,1247.3688855171204
45.75,11.25,2001,14.116917,17.245289,540.6028566360474,0.33732408,2470190150.0,1243.388292312622
45.75,11.25,2002,13.392549,16.732464,947.2394137382507,0.36941808,2312647765.0,1057.9938163757324
45.75,11.25,2003,11.507745,19.42787,366.544331908226,0.29412633,2612553920.0,1464.313660621643
45.75,11.25,2004,13.033745,16.813328,562.5130791664124,0.34568983,2462225382.0,1196.9131245613098
45.75,11.25,2005,13.514948,17.13044,669.1632039546967,0.3572844,2421866736.0,1170.2653422355652
45.75,11.25,2006,12.915876,17.613972,526.3254107236862,0.32155615,2482403996.0,1273.2663788795471
45.75,11.25,2007,13.791786,17.047724,706.3675920963287,0.3504309,2429117039.0,1173.938054561615
45.75,11.25,2008,14.040332,17.00092,700.475661277771,0.3666902,2391354976.0,1094.1178884506226
45.75,11.25,2009,13.400379,18.101063,522.091136097908,0.335589,2494685277.0,1240.7262535095215
45.75,11.25,2010,12.801236,16.837595,872.7849020957947,0.36608848,2347627475.0,1103.0274724960327
45.75,11.25,2011,14.267104,17.963518,658.6325367689133,0.34581885,2484180049.0,1211.8991451263428
45.75,11.25,2012,12.392317,18.029293,634.9303562641144,0.34817713,2456170587.0,1223.8963713645935
45.75,11.25,2013,12.840669,17.15932,740.9217381477356,0.34620658,2453642685.0,1206.5069789886475
45.75,11.25,2014,14.636307,16.5147,769.1203575134277,0.37547487,2341714812.0,1073.6101422309875
45.75,11.25,2015,14.204919,18.504078,570.8317365646362,0.33987316,2397000077.0,1255.7875032424927
45.75,11.25,2016,14.828268,17.639095,748.0976095199585,0.360718,2440657798.0,1181.4557285308838
45.75,11.75,1982,7.480489,18.85918,668.1743891239166,0.34366527,2244801724.0,762.0885915756226
45.75,11.75,1983,6.8719587,18.716263,542.9053835868835,0.3239259,2373921511.0,821.0192975997925
45.75,11.75,1984,6.2471323,16.523798,767.9460909366608,0.3633545,2206960900.0,711.3256556987762
45.75,11.75,1985,7.2415233,18.220005,554.5203202962875,0.33525112,2340218033.0,783.0858120918274
45.75,11.75,1986,8.391705,18.448832,500.2824692726135,0.3323459,2365522870.0,801.3435740470886
45.75,11.75,1987,8.053878,18.175983,570.2174983024597,0.34186754,2347290081.0,783.4055352210999
45.75,11.75,1988,7.4159427,18.332287,627.0583539009094,0.33936802,2333083793.0,783.0803318023682
45.75,11.75,1989,8.623773,17.645596,680.723860502243,0.3635481,2269742526.0,724.6001868247986
45.75,11.75,1990,8.271249,18.16121,562.4261014461517,0.3439672,2381185937.0,819.368824005127
45.75,11.75,1991,7.785793,18.181902,657.9245744943619,0.33169118,2351693024.0,805.5308170318604
45.75,11.75,1992,9.066018,18.78318,465.36942183971405,0.3213092,2399727308.0,828.2972598075867
45.75,11.75,1993,8.975515,19.009336,492.15416526794434,0.2950855,2398572696.0,907.6813912391663
45.75,11.75,1994,7.5631857,19.588015,591.6472680568695,0.32206956,2367601713.0,871.3166680335999
45.75,11.75,1995,9.529788,17.611547,836.1809253692627,0.3559894,2342722988.0,769.2851266860962
45.75,11.75,1996,10.238659,17.656237,624.1962373256683,0.34239724,2355243957.0,813.0651326179504
45.75,11.75,1997,9.985154,18.661833,600.9033064842224,0.3408268,2385075506.0,827.650224685669
45.75,11.75,1998,9.315678,18.871267,607.2662129402161,0.3254204,2433200506.0,867.2240223884583
45.75,11.75,1999,10.1527195,19.046108,560.2471511363983,0.33368665,2304917525.0,808.5007276535034
45.75,11.75,2000,9.881004,19.382353,539.1210231781006,0.3070336,2480527445.0,909.6480937004089
45.75,11.75,2001,10.402335,18.765789,542.7411711215973,0.3258838,2431966844.0,862.9412670135498
45.75,11.75,2002,10.011255,18.322447,925.1262059211731,0.36624745,2294952319.0,752.5075931549072
45.75,11.75,2003,7.8159976,20.948963,344.0405623912811,0.27050257,2593390851.0,1006.1353425979614
45.75,11.75,2004,9.872341,18.392532,565.9108941555023,0.3312842,2441568294.0,851.0424942970276
45.75,11.75,2005,9.765911,18.705019,678.2479240894318,0.34529138,2385826173.0,822.6354508399963
45.75,11.75,2006,9.2512245,19.0268,511.30127370357513,0.3067588,2459547862.0,877.936155796051
45.75,11.75,2007,9.839598,18.5053,721.6771507263184,0.34269813,2409277079.0,825.1672592163086
45.75,11.75,2008,10.0468025,18.456856,662.9196932315826,0.35624367,2383280481.0,791.0067644119263
45.75,11.75,2009,9.342804,19.651108,507.79738759994507,0.31923753,2470704404.0,880.3741164207458
45.75,11.75,2010,9.456535,18.451626,847.696971654892,0.35877174,2322609079.0,778.3830399513245
45.75,11.75,2011,10.472031,19.707518,559.1415719985962,0.31758323,2475135754.0,885.6845369338989
45.75,11.75,2012,8.888397,19.798964,647.6616268157959,0.32833424,2434833599.0,898.1348266601562
45.75,11.75,2013,8.892824,18.740055,740.1017923355103,0.34075463,2431347359.0,840.0814905166626
45.75,11.75,2014,10.621449,18.18631,767.5952544212341,0.3685576,2316016292.0,765.3394203186035
45.75,11.75,2015,10.0093,20.005627,602.0702722072601,0.32981712,2390923700.0,882.4917898178101
45.75,11.75,2016,10.450276,19.110443,754.2914247512817,0.35096875,2431435284.0,835.5926923751831
46.25,11.75,1982,10.581199,12.92798,976.4770789146423,0.3477737,2224060526.0,1385.9320039749146
46.25,11.75,1983,10.500502,12.804497,860.0575947761536,0.3363839,2383028054.0,1580.7801933288574
46.25,11.75,1984,7.525077,10.629625,914.635999917984,0.34731138,2161815079.0,1335.0352544784546
46.25,11.75,1985,10.576287,12.292475,876.8596398830414,0.34061438,2307562325.0,1477.6752924919128
46.25,11.75,1986,10.993839,12.52141,848.9150032997131,0.3459828,2326200166.0,1451.8482570648193
46.25,11.75,1987,11.057937,12.208919,978.7787871360779,0.34543222,2272293109.0,1415.2600297927856
46.25,11.75,1988,10.264868,12.235209,941.2450881004333,0.3459574,2312186172.0,1388.4462532997131
46.25,11.75,1989,10.618514,11.557737,930.7869029045105,0.34572828,2301527849.0,1393.636643409729
46.25,11.75,1990,11.913484,12.255819,831.7355289459229,0.3400265,2417791645.0,1550.190058708191
46.25,11.75,1991,10.590961,12.257481,891.3655295372009,0.33825928,2314899897.0,1512.94882106781
46.25,11.75,1992,11.966281,12.948633,791.7537617683411,0.33781382,2373234732.0,1506.5723581314087
46.25,11.75,1993,11.797613,12.436931,862.4947738647461,0.34026113,2389620010.0,1523.5734748840332
46.25,11.75,1994,11.132935,13.4514675,927.6121077537537,0.34272423,2397234069.0,1587.5395183563232
