year,lat,lon,yield_wheat_spring,temperature,precipitation,soil_water,solar_radiation,potential_evaporation
2006,44.75,9.75,4.9445114,14.561024241977268,254.75684702396393,0.3233005484334784,2603483973.0,979.0248346328735
2007,44.75,9.75,4.1451163,15.14424240199569,370.53729528188705,0.32812143199973637,2568629360.0,976.4775922298431
2008,44.75,9.75,4.659855,14.049558673808777,526.1056542396545,0.36953891472878797,2357846059.0,822.9352145195007
2009,44.75,9.75,4.530783,14.848562782885981,482.4969526529312,0.3289507604112812,2530103170.0,947.1011254787445
2010,44.75,9.75,4.489012,13.653773606992235,620.1037484407425,0.3696793777490753,2360894255.0,810.1280469894409
2011,44.75,9.75,4.9806023,14.376281164830027,429.14236783981323,0.3454454646391027,2517242167.0,889.0273787975311
2012,44.75,9.75,5.315568,15.012355106328828,370.4568244814873,0.34313350273113624,2513329972.0,939.0590062141418
2013,44.75,9.75,4.4616914,13.251020166609022,765.6812679767609,0.37814245407098257,2289752393.5,771.954045176506
2014,44.75,9.75,4.4794235,14.239490212957843,592.6281847953796,0.3704216304947348,2441991759.0,833.3420646190643
2015,44.75,9.75,4.073145,15.408153917275223,385.8302795290947,0.34248897813114465,2543002482.0,930.959145784378
2016,44.75,9.75,5.041789,14.549618141323913,406.7106964588165,0.3559845019789303,2503442895.0,903.4741110801697
1982,44.75,10.25,3.6114533,15.07742556403665,332.6638196706772,0.3331713232339597,2422021038.0,810.4002809524536
1983,44.75,10.25,3.3870134,15.596787602293725,330.98791086673737,0.3389055039368424,2406071889.0,804.5189032554626
1984,44.75,10.25,4.6438546,13.306265288708257,506.0028379559517,0.3647390926390692,2318185531.0,729.264979839325
1985,44.75,10.25,3.8715153,14.648983338299919,411.32619112730026,0.35786260196975633,2312398317.0,755.8068225383759
1986,44.75,10.25,3.6674323,14.61557338128682,508.1144127845764,0.3720169634211297,2269718774.0,703.5295917987823
1987,44.75,10.25,4.7090297,14.108487380096335,286.8048235177994,0.3395460574260724,2520415440.0,818.0557041168213
1988,44.75,10.25,3.0763335,14.908685185550864,412.47113901376724,0.3734192873527801,2305857128.0,740.1892092227936
1989,44.75,10.25,3.291731,15.254109501059538,459.9390208721161,0.3632417360162423,2413102180.0,764.8410024642944
1990,44.75,10.25,3.62529,15.693134357726652,425.3993434906006,0.3291386093189514,2475160103.0,832.7739479541779
1991,44.75,10.25,4.5672054,14.855294190201105,408.92133033275604,0.34200506671970965,2441050606.0,799.7854311466217
1992,44.75,10.25,5.0164866,15.332698578928031,322.2715083360672,0.3396802540698083,2408754237.0,791.6494770050049
1993,44.75,10.25,4.557714,15.099867652444278,325.3599144220352,0.33474189130698934,2476989533.0,817.4007213115692
1994,44.75,10.25,4.4841285,16.019822968377007,439.8021031320095,0.35794786923851063,2479066963.0,813.193829536438
1995,44.75,10.25,3.5040457,14.86905295552771,330.4660250544548,0.3477479092825472,2512759661.0,829.702663898468
1996,44.75,10.25,3.9575393,14.861641584658155,278.2159554362297,0.32828567444888596,2430184625.0,844.8859219551086
1997,44.75,10.25,3.564904,15.660628960802665,308.8133175969124,0.3143681447490368,2606875196.0,934.5180954933167
1998,44.75,10.25,4.3192196,16.094327873653835,270.7971907258034,0.3201908562697616,2584991486.0,940.9602286815643
1999,44.75,10.25,4.1385007,16.03525639515297,353.22167444229126,0.3468494152321535,2425118086.0,840.1479580402374
2000,44.75,10.25,4.1682954,16.15544906317019,376.5991997718811,0.338928211553424,2526102222.0,867.0333313941956
2001,44.75,10.25,3.3276641,15.869939648248012,487.7047576904297,0.35534844036195795,2455972571.0,828.9468741416931
2002,44.75,10.25,4.1098614,16.03047115974177,463.23635137081146,0.3585895315494413,2423971624.0,806.3221004009247
2003,44.75,10.25,3.3916035,17.097132234012378,229.1633147597313,0.29574474507297566,2671576113.0,955.7203538417816
2004,44.75,10.25,4.4925513,14.682030602997424,423.4613733291626,0.34993653875939984,2452849101.0,824.1312962770462
2005,44.75,10.25,4.8423405,15.769236159480474,317.411861538887,0.33858877790519615,2523143352.0,852.3635067939758
2006,44.75,10.25,4.491953,15.94531744913338,245.6475732922554,0.3264249458032496,2599729209.0,905.1574733257294
2007,44.75,10.25,3.802968,16.85823103337506,349.11221995949745,0.32021922126315,2571732057.0,933.9138326644897
2008,44.75,10.25,4.621298,15.674846882913627,459.8799669742584,0.3626321939861073,2369622665.0,788.0226073265076
2009,44.75,10.25,4.027982,16.302862198524227,413.39233911037445,0.32800133906158746,2500118598.0,873.1075899600983
2010,44.75,10.25,4.293866,15.122144069546968,557.9894444942474,0.36973227959832333,2396977846.0,767.7836809158325
2011,44.75,10.25,4.6409264,15.66332638497446,372.74665808677673,0.341104796704124,2523436208.0,821.1665923595428
2012,44.75,10.25,4.934387,16.696264266967773,307.75894463062286,0.3244183119995142,2567363542.0,929.5985252857208
2013,44.75,10.25,4.114944,14.744276532939836,675.6357333064079,0.3814619403649,2328998854.0,728.1298971176147
2014,44.75,10.25,3.8900638,15.632447548161924,543.6757664680481,0.3630237863733878,2454812135.0,775.3177661895752
2015,44.75,10.25,3.608923,16.75842838038027,382.76935690641403,0.3423895918660694,2554741071.0,869.864960193634
2016,44.75,10.25,4.6042333,16.059170492334303,363.32670772075653,0.34839101437649694,2501170046.0,849.4265661239624
1982,44.75,10.75,3.101938,16.173265687780443,323.5724867582321,0.32136662353098006,2429356990.0,905.8000373840332
1983,44.75,10.75,2.933484,16.753143422743854,288.93846756219864,0.3214131176861283,2437986713.0,896.0109014511108
1984,44.75,10.75,3.9428596,14.362666020985522,457.51781129837036,0.3536555823547388,2329080710.0,807.3204565048218
1985,44.75,10.75,3.3471076,15.70644901624692,375.1115363538265,0.34550491394170746,2320705921.0,837.1005444526672
1986,44.75,10.75,3.2697272,15.699614873898575,450.76533579826355,0.3626381538662256,2301467813.0,787.103520154953
1987,44.75,10.75,4.199323,15.2046871496961,259.1624584197998,0.3205106423960792,2539066028.0,907.3708410263062
1988,44.75,10.75,2.7900686,16.024420329947876,397.4855511188507,0.3636356081837922,2349124747.0,827.1940412521362
1989,44.75,10.75,3.0577312,16.332378281487358,479.13448560237885,0.34812509779836615,2424069500.0,853.9999117851257
1990,44.75,10.75,3.1753774,16.76535760966781,408.1057848930359,0.31361685274473206,2488756240.0,923.9103214740753
1991,44.75,10.75,3.8827436,15.865744740355249,403.6049425601959,0.3343762506067363,2448955070.0,872.8088307380676
1992,44.75,10.75,4.2994084,16.51784627577838,267.32479733228683,0.31323851888475857,2437869605.0,919.7255449295044
1993,44.75,10.75,3.9147525,16.33234792908812,297.44770193099976,0.3112526657729367,2507680202.0,919.9701793193817
1994,44.75,10.75,3.6573112,17.068526934954075,419.7726959884167,0.3455303998944027,2485828796.0,892.7660760879517
1995,44.75,10.75,3.0857024,15.848189475489598,358.8131678700447,0.34539180429153193,2509780657.0,889.934606552124
1996,44.75,10.75,3.4907289,15.958699918260761,289.6979931592941,0.3182981368762995,2447117250.0,925.2694153785706
1997,44.75,10.75,2.9843144,16.737688463497786,283.6690695285797,0.2987532389709373,2605609924.0,1041.0227494239807
1998,44.75,10.75,3.8390632,17.19182581060073,251.4244019985199,0.3029185340685003,2596271016.0,1029.275822877884
1999,44.75,10.75,3.8103278,17.1355629715265,337.7100739479065,0.3316482779831668,2427662782.0,929.1134035587311
2000,44.75,10.75,3.7231033,17.416037540809782,323.4423623085022,0.31958504011428435,2557934229.0,975.263799905777
2001,44.75,10.75,2.9195402,17.003831801071666,407.50283765792847,0.34011538268304337,2468422307.0,907.4824855327606
2002,44.75,10.75,3.6556406,17.064364321091595,486.35887598991394,0.35168173694922256,2429772355.0,882.0054931640625
2003,44.75,10.75,2.927364,18.178640546362384,209.82510715723038,0.2795846117477791,2670717434.0,1042.527774810791
2004,44.75,10.75,3.7516851,15.818039199106055,443.08869564533234,0.34722918661591273,2464595490.0,892.9584612846375
2005,44.75,10.75,4.284682,16.943851470947266,306.2159036397934,0.32559940121532266,2564600578.0,946.2018332481384
2006,44.75,10.75,3.9828968,17.06250322877971,250.78039866685867,0.31844178105101867,2595840212.0,978.7578370571136
2007,44.75,10.75,3.4771876,18.074192377476912,337.8028661906719,0.30682498469851377,2582894638.0,1013.982608795166
2008,44.75,10.75,4.3632107,16.80476414300258,464.9425513744354,0.35380574164826883,2389947615.0,864.4048528671265
2009,44.75,10.75,3.6405952,17.454922900480383,376.7075185775757,0.3230274341075249,2492802021.0,948.676032781601
2010,44.75,10.75,4.005977,16.27465763279036,497.25093829631805,0.3615758734590867,2428013642.0,842.8948740959167
2011,44.75,10.75,4.1587887,16.792765355577657,365.9879161119461,0.3316174938398249,2553165539.0,908.6850907802582
2012,44.75,10.75,4.520399,17.98597128874336,296.98485708236694,0.30651939616483803,2601395598.0,1047.4381756782532
2013,44.75,10.75,3.6601684,16.043096445744332,579.4556421041489,0.36720774765887293,2365467799.5,817.1515483856201
2014,44.75,10.75,3.6005313,16.80446596083298,543.6337735652924,0.353993302661609,2467657967.0,857.9560809135437
2015,44.75,10.75,3.3047285,17.834532401140997,375.2436879873276,0.33348118323905795,2568548524.0,957.8021395206451
2016,44.75,10.75,4.4051065,17.21490270951215,369.69629430770874,0.3378457758161757,2507719518.0,933.9167029857635
1982,44.75,11.25,2.6441274,16.81655285716836,314.5748473405838,0.2936080904567943,2413451636.0,877.9358441829681
1983,44.75,11.25,2.6371863,17.480067334143943,264.1262329220772,0.28711432656821084,2434545471.0,868.2490792274475
1984,44.75,11.25,3.2544212,15.027081551894643,398.4623794555664,0.32881634638589974,2318867004.0,781.979822397232
1985,44.75,11.25,2.5614147,16.384980865553313,327.5437351167202,0.3156618761276108,2318344198.0,814.4844326972961
1986,44.75,11.25,2.8099391,16.43100461772844,383.55293357372284,0.3295593933731902,2319134031.0,773.4300940036774
1987,44.75,11.25,3.7135885,15.906539343540965,232.2073540687561,0.2863316242796144,2510137697.0,884.8245499134064
1988,44.75,11.25,2.4973283,16.671409370073306,369.4343501627445,0.33012015484516916,2367868925.0,804.8775999546051
1989,44.75,11.25,2.7186134,17.04714565027773,481.11557364463806,0.3065074090084998,2409394568.0,843.3226914405823
1990,44.75,11.25,2.5061195,17.52152837491503,377.8254853487015,0.2722143613629871,2475233960.0,912.0334253311157
1991,44.75,11.25,3.365787,16.498138134775598,383.1541745662689,0.3088371139141469,2427196719.0,835.0645251274109
1992,44.75,11.25,3.7581165,17.323331296833512,236.24089413881302,0.2631399776616128,2437004898.0,931.2003335952759
1993,44.75,11.25,3.3924465,17.128205748165357,282.36161118745804,0.2711789875833038,2505075349.0,914.1231713294983
1994,44.75,11.25,2.9200654,17.803874227735733,380.6307041943073,0.3021731614287383,2475439029.0,869.1780886650085
1995,44.75,11.25,2.515589,16.5609607010885,366.67230355739594,0.30685221145745195,2478975417.0,862.904215335846
1996,44.75,11.25,2.8351338,16.716976916867925,293.4023584127426,0.29153871545994203,2436756398.0,903.7888298034668
1997,44.75,11.25,2.4517417,17.344302806978913,271.7310588955879,0.2686919587499955,2577071733.0,994.9569826126099
1998,44.75,11.25,3.3738592,17.988309280545103,252.89333885908127,0.26519449025976893,2570988771.0,1013.0586204528809
1999,44.75,11.25,3.315948,17.905766512054242,334.3928509950638,0.2943440381607978,2418960116.0,917.8913369178772
2000,44.75,11.25,3.300336,18.30043107076408,261.784965634346,0.26444022893126495,2559230633.0,987.4913518428802
2001,44.75,11.25,2.4420445,17.68749183455324,341.8825788497925,0.30864281046624276,2460290709.0,887.3194873332977
2002,44.75,11.25,3.1661417,17.83691947912079,483.4211504459381,0.3113553936964546,2419688915.0,867.9974448680878
2003,44.75,11.25,2.6159577,18.954918107176137,200.10066145658493,0.2507840312189526,2644714839.0,1015.7916121482849
2004,44.75,11.25,3.017863,16.556949397317723,386.67572259902954,0.3173433028015436,2442348645.0,868.2583293914795
2005,44.75,11.25,3.8831909,17.688656052732778,298.10917937755585,0.2942506957287882,2565052797.0,936.4918549060822
2006,44.75,11.25,3.4656267,17.84887061399572,238.36472725868225,0.2901439704731399,2563640070.0,949.9736421108246
2007,44.75,11.25,2.8256965,18.994223706862506,314.1031939983368,0.264229665881668,2569086326.0,1010.3908553123474
2008,44.75,11.25,3.9413753,17.617095673006343,454.0762424468994,0.3165719641579522,2389704204.0,855.5561962127686
2009,44.75,11.25,3.2249837,18.190240199269812,338.6874200105667,0.29701117596595117,2472848089.0,922.8899304866791
2010,44.75,11.25,3.62957,16.927365477568184,434.1751093864441,0.33941344829166636,2408950926.0,804.9529786109924
2011,44.75,11.25,3.6661294,17.484578406888676,351.8531390428543,0.30368514154471604,2561939184.0,891.1395530700684
2012,44.75,11.25,3.7718828,19.037355024051042,243.95483887195587,0.26017830184861723,2591246696.0,1066.374797821045
2013,44.75,11.25,3.3514516,16.69794389001684,495.1015807390213,0.3416779566239687,2373687485.0,792.4616355895996
2014,44.75,11.25,3.2914798,17.48523442885455,514.1032485961914,0.3240121361476923,2457591752.0,831.6942155361176
2015,44.75,11.25,3.1338172,18.49981480642082,333.42354905605316,0.30413391436237136,2551045990.0,934.790825843811
2016,44.75,11.25,3.838698,17.925409697239694,355.41671246290207,0.3068898211117663,2487830653.0,912.1748900413513
1982,44.75,11.75,2.2072847,16.878203981062946,285.56656551361084,0.2749631196455239,2446951763.0,942.5910980701447
1983,44.75,11.75,2.2437925,17.686946251813104,246.70366436243057,0.26678596729157017,2478403646.0,946.3296859264374
1984,44.75,11.75,2.9055088,15.328136403576222,353.05891478061676,0.3060719583159179,2380625769.0,872.4872636795044
1985,44.75,11.75,2.2803514,16.695088411468305,301.7808229327202,0.294605295350349,2379987436.0,905.8200399875641
1986,44.75,11.75,2.4842439,16.780663007225087,325.96108841896057,0.29893260824134926,2397590190.0,873.9377710819244
1987,44.75,11.75,3.4009125,16.199758573295245,215.93369507789612,0.2606886701256621,2536241937.0,993.2149744033813
1988,44.75,11.75,2.3494346,16.92377385906145,343.5601443350315,0.30613937788929035,2420371187.0,878.7522189617157
1989,44.75,11.75,2.244248,17.247623231675888,441.63289189338684,0.28087213206914513,2449593125.0,923.3492677211761
1990,44.75,11.75,2.1982572,17.633734565934326,362.86983025074005,0.25618140000143863,2526337128.0,992.1631970405579
1991,44.75,11.75,2.9472172,16.590351690653883,370.98752015829086,0.291396776055978,2449020106.0,895.2264394760132
1992,44.75,11.75,3.3880043,17.389791258020338,217.04752612113953,0.23942774466050218,2484374623.0,1014.409122467041
1993,44.75,11.75,3.1290703,17.281966792212593,294.79244488477707,0.25593772033850354,2543304400.0,1003.9535193443298
1994,44.75,11.75,2.7361896,17.99163001814699,348.2150809466839,0.2712969045623455,2523268368.0,963.4759850502014
1995,44.75,11.75,2.2470798,16.685474377052458,384.24967646598816,0.2866680647423065,2503102763.0,931.5895285606384
1996,44.75,11.75,2.5348527,16.95495262644649,282.4580705165863,0.2728323905296575,2485976137.0,1005.2872786521912
1997,44.75,11.75,2.17229,17.355769849291036,272.46404480934143,0.25674912684104023,2603530026.0,1063.3355469703674
1998,44.75,11.75,3.1972892,18.106542038761713,250.2195817232132,0.24362328687524484,2593852379.0,1105.2882900238037
1999,44.75,11.75,3.0737233,17.989492497412986,332.60243475437164,0.27780318114103053,2471697945.0,999.8572583198547
2000,44.75,11.75,3.0325668,18.68956520978142,202.0755259990692,0.2270077946139317,2597675045.0,1113.723159790039
2001,44.75,11.75,2.172155,17.972978916043548,323.6105753183365,0.28744545150426476,2503765811.0,988.7077372074127
2002,44.75,11.75,2.8827105,18.017869170195137,436.94139218330383,0.28285834660717085,2467942030.0,943.8937525749207
2003,44.75,11.75,2.3009183,19.075752601124883,198.659648001194,0.2333697458497839,2674423368.0,1086.389522075653
2004,44.75,11.75,2.837736,16.800826920403374,347.37891817092896,0.2969624355337978,2502736406.0,955.867280960083
2005,44.75,11.75,3.6145418,17.73383489621231,287.59441447257996,0.27474011159410666,2603010931.0,1010.5984680652618
2006,44.75,11.75,3.226171,17.90107167000864,254.78266787528992,0.2801838030222974,2591868608.0,1008.5539085865021
2007,44.75,11.75,2.6011117,19.268984663720225,279.738527238369,0.24338862416790982,2614836651.0,1119.6731219291687
2008,44.75,11.75,3.72009,17.762567862965703,449.0925679206848,0.30278973544345184,2444570474.0,922.5594580173492
2009,44.75,11.75,3.0671287,18.329492537803898,312.5701526403427,0.27929215532502316,2508022948.0,1001.2002327442169
2010,44.75,11.75,3.1347756,17.14395851559109,420.75863218307495,0.32369525068336064,2458119951.0,871.768634557724
2011,44.75,11.75,3.448415,17.853592529795527,275.84055531024933,0.2683437303974738,2620912527.0,1014.122905254364
2012,44.75,11.75,3.0127518,19.29700764176113,215.49661506712437,0.23062427312720055,2631527382.0,1190.1515817642212
2013,44.75,11.75,2.9864924,16.90786856607674,439.1044911146164,0.32151586401696297,2434566170.0,861.6872065067291
2014,44.75,11.75,2.9920619,17.725619584127188,501.65518295764923,0.3022467595299864,2503324793.0,909.8132832050323
2015,44.75,11.75,2.7961977,18.63522511525871,315.42200458049774,0.2859867494675069,2587532491.0,1019.0688142776489
2016,44.75,11.75,3.2351284,17.985647619160172,368.56471824645996,0.29753949254556417,2520613328.0,967.4821553230286
1982,45.25,6.75,5.238386,2.5947312950308805,444.07259607315063,0.3979082561396306,1739254726.5,555.1494476795197
1983,45.25,6.75,5.323671,2.758726329585306,665.1781370639801,0.415148591683581,1467732991.0,453.51244151592255
1984,45.25,6.75,5.6181116,0.8593432996787277,499.4500436782837,0.40716908316986233,1551771637.5,462.0268039703369
1985,45.25,6.75,6.843826,2.122559304330863,601.7452688217163,0.40289642140756243,1691967196.5,550.3542948961258
1986,45.25,6.75,5.5538344,2.7514603449628243,641.2057540416718,0.39718053368181966,1656869718.0,513.9178619384766
1987,45.25,6.75,5.781912,1.5180138185912488,549.4469294548035,0.4122853824515748,1635076424.5,481.77638590335846
1988,45.25,6.75,6.0910873,2.5207658787957983,659.0455830097198,0.408829377562392,1647483989.0,509.935914516449
1989,45.25,6.75,6.8314133,3.1357694934396183,580.716254234314,0.41006939668281406,1826620948.0,581.5248411893845
1990,45.25,6.75,5.3819284,3.4362030200708924,464.77022206783295,0.3900487563189338,1846270471.5,610.7577512264252
1991,45.25,6.75,6.1859903,2.5545550437729343,505.6646378040314,0.4023006614906336,1742200464.0,546.0866321325302
1992,45.25,6.75,4.319056,2.966679978214837,674.276029586792,0.4184586890772277,1716862587.0,508.966680765152
1993,45.25,6.75,7.497321,2.947129615771225,619.916116476059,0.41713761562615437,1827112109.0,564.7703008651733
1994,45.25,6.75,7.2803073,3.8846330307667554,533.7467688918114,0.41074435188879377,1743832024.0,571.6270673274994
1995,45.25,6.75,6.9625936,2.4363638676849066,605.7515788078308,0.41427020251361374,1624135249.0,490.435342669487
1996,45.25,6.75,7.213464,2.595956482918434,466.74198520183563,0.4140174414207733,1804086870.5,550.9762386083603
1997,45.25,6.75,7.28907,3.0317233902177,455.4616943001747,0.4209857025956796,1809256165.5,548.5398631095886
1998,45.25,6.75,7.5216384,3.287840185601727,499.4334924221039,0.39086887123538,1909685591.0,648.7892022132874
1999,45.25,6.75,7.5174675,3.140397032881095,625.3330118656158,0.4101775428828071,1734939053.0,548.7929297685623
2000,45.25,6.75,8.054584,3.1804354673896738,565.569301366806,0.39712773058928696,1866155949.0,612.405482172966
2001,45.25,6.75,7.702728,3.307855124567069,639.9745168685913,0.4073223232054243,1764731519.0,562.7701729536057
2002,45.25,6.75,7.413957,3.401993606604782,630.1442432403564,0.40778431237912643,1791542038.5,581.3867080211639
2003,45.25,6.75,6.946295,4.840050153482974,365.6015345454216,0.38047584248524086,2052253149.5,748.7847452163696
2004,45.25,6.75,6.880788,2.429967620793511,384.42759001255035,0.395337576764861,1799908956.0,565.9928305149078
2005,45.25,6.75,7.1143117,3.466068719726762,439.55653512477875,0.40757794882736953,1981834609.0,656.4162690639496
2006,45.25,6.75,6.9697194,3.702745970557718,571.5068306922913,0.40366335826761585,1902263356.5,652.2965865135193
2007,45.25,6.75,5.938101,3.903008655784956,592.2617042064667,0.40689299133868,1937999561.5,647.9028240442276
2008,45.25,6.75,6.826634,2.875081573436463,659.7840828895569,0.39554520506484836,1782397198.0,583.8511271476746
2009,45.25,6.75,7.34054,3.8440755473242865,571.7415902614594,0.3958826516967973,1873132121.0,626.8014311790466
2010,45.25,6.75,6.017871,2.68961925288431,592.4860332012177,0.4103110506643657,1692656001.5,530.2457400560379
2011,45.25,6.75,5.7466254,3.884975300894843,574.2289278507233,0.4147428710476246,1960519289.5,622.7736886739731
2012,45.25,6.75,7.6080737,4.09878142674764,520.1700415611267,0.4025782592156354,1839862358.5,636.1503088474274
2013,45.25,6.75,7.4890833,2.149926214241514,682.3345084190369,0.4179015948491938,1598883606.0,465.38526678085327
2014,45.25,6.75,6.3189344,3.145418170036054,542.4002381563187,0.42599113353716783,1771529563.5,521.780043721199
2015,45.25,6.75,7.3852997,4.907124650342013,525.6009600162506,0.3824475668614207,1912546581.0,697.2480046749115
2016,45.25,6.75,5.2128115,3.0810886855218924,574.0648264884949,0.4129602457183638,1775082286.0,582.1752209663391
1982,45.25,7.25,4.4876637,7.756300731422075,686.5024726390839,0.3307291951054841,1966604185.5,588.9779838323593
1983,45.25,7.25,4.490812,7.858639644641502,919.7204720973969,0.3404770499350978,1777501390.5,528.3506569862366
1984,45.25,7.25,4.683429,6.210864860247942,727.7522188425064,0.32112763568856356,1848246048.0,563.710426568985
1985,45.25,7.25,5.464523,7.384362058701858,853.7681570053101,0.33467381160243664,1929311758.5,580.9674763679504
1986,45.25,7.25,4.2655387,7.776788522605023,965.4032506942749,0.33875453043607323,1818920869.5,533.2809836864471
1987,45.25,7.25,4.6375318,6.933946143567952,667.2422287464142,0.33005595888966827,2003597640.0,603.12158203125
1988,45.25,7.25,4.4857454,7.694345738373551,940.6582779884338,0.3429436703133427,1849787641.5,535.2955477237701
1989,45.25,7.25,4.8378453,8.345099676668255,825.1827439069748,0.3371124320170459,2133877949.0,649.5181791782379
1990,45.25,7.25,4.0283313,8.688547855888316,732.1269356012344,0.3300715047939151,2181880947.0,679.5955595970154
1991,45.25,7.25,5.814296,7.9185086636761435,718.5336225032806,0.3217839154542661,2081346281.0,665.3643391132355
1992,45.25,7.25,4.515296,8.104420919823491,884.4030582904816,0.3395830642164143,2027476740.0,587.7605378627777
1993,45.25,7.25,6.1927156,7.9855816586344845,868.0888299942017,0.33816522476719874,2066345079.5,621.5530902147293
1994,45.25,7.25,5.061114,9.122395811517254,655.3994129300117,0.3350207123881072,2088296458.0,650.0600018501282
1995,45.25,7.25,5.630475,7.929744729029587,841.1474142074585,0.33136600353359397,2089042698.0,641.1060237884521
1996,45.25,7.25,6.262149,7.722680790751588,625.158552646637,0.3317556260458005,2000082479.5,606.5452401638031
1997,45.25,7.25,6.013311,8.649861338870977,613.0038391947746,0.32200944112017266,2259376743.0,718.876932144165
1998,45.25,7.25,6.704568,8.57090665935691,755.0254937410355,0.32664628901512793,2170515974.0,696.4390168190002
1999,45.25,7.25,6.4337134,8.470884113335142,813.4716703891754,0.3372418128587062,2035468568.5,632.7479695081711
2000,45.25,7.25,6.3866577,8.59307427967296,751.4224939346313,0.3266732464818394,2120920796.0,674.8309624195099
2001,45.25,7.25,5.904131,8.697155210706923,783.9880833625793,0.3295814359889311,2120976383.5,671.7646536827087
2002,45.25,7.25,5.8622146,8.501127038126677,912.5861477851868,0.33693037352530786,2057080965.0,625.3698928356171
2003,45.25,7.25,5.8749957,10.074819849986657,513.7269279360771,0.3065108816608105,2281829852.0,782.563711643219
2004,45.25,7.25,5.959576,7.640148443334243,582.3867431879044,0.32447880818173774,2047802665.0,631.6223149299622
2005,45.25,7.25,6.5120564,8.75223019387987,622.5027247667313,0.32655690717541314,2206793469.5,721.5680689811707
2006,45.25,7.25,6.514096,8.911957567423777,601.1034893989563,0.32062097020398556,2168427460.0,707.6231669187546
2007,45.25,7.25,5.4474807,9.282203093073726,762.8521974086761,0.3267132238624922,2293565727.0,747.6704604625702
2008,45.25,7.25,5.4432592,8.211734730433795,909.0850112438202,0.3430055033147725,2022716045.5,618.4884490966797
2009,45.25,7.25,6.831807,8.98358927579487,909.438693523407,0.3387436611590043,2025610347.5,629.2728049755096
2010,45.25,7.25,5.4494553,7.898183662127825,893.2874155044556,0.339266081261479,1960757387.0,586.7620341777802
2011,45.25,7.25,6.2954845,8.939555414361891,858.6043982505798,0.33555257086660345,2135542827.5,660.7054949998856
2012,45.25,7.25,6.516396,9.128828654881396,847.0739228725433,0.34036539154115064,2125081108.0,662.576171875
2013,45.25,7.25,6.2079926,7.490190141341266,998.1445369720459,0.33980513826694364,1930599096.0,576.5640442371368
2014,45.25,7.25,5.682129,8.461530711915758,774.4916200637817,0.3394314753853418,2058122462.0,626.0289356708527
2015,45.25,7.25,5.7017655,9.939696061065774,754.6290135383606,0.33029641181814906,2133665083.5,687.2812107801437
2016,45.25,7.25,5.9124556,8.469226727298661,854.2579560279846,0.34173133755041885,2092933778.0,652.534788608551
1982,45.25,7.75,3.629097,14.14842695348403,441.25570726394653,0.3941209596746108,2289828124.0,694.9823117256165
1983,45.25,7.75,3.1813366,14.150884728026545,746.6755480766296,0.41283075949724984,2076383752.0,605.8747758865356
1984,45.25,7.75,3.9654512,12.698925202188928,638.1269097924232,0.3934298964107738,2234793648.0,665.7070591449738
1985,45.25,7.75,4.1991878,13.685004745433533,651.6203007698059,0.39533867224369174,2184712103.0,657.344833612442
1986,45.25,7.75,3.683753,13.931800003924401,729.4162647724152,0.4114769778999628,2079807083.0,608.7618999481201
1987,45.25,7.75,4.154268,13.228785298229043,434.83067429065704,0.3872280155911165,2313908438.0,691.0489227771759
1988,45.25,7.75,3.1547375,14.07690363615946,700.87335896492,0.4218783824661978,2132339756.0,618.158180475235
1989,45.25,7.75,3.457832,14.749321526172114,606.0590153932571,0.38492770931299997,2328019533.0,714.4271891117096
1990,45.25,7.75,3.3028178,14.964112568524929,486.60199069976807,0.38977838361185363,2368593095.0,722.0161025524139
1991,45.25,7.75,5.02817,14.295283523260379,565.5620433092117,0.3809187597309063,2376447131.0,741.6512969732285
1992,45.25,7.75,5.0215483,14.155514411676943,636.8507869243622,0.4083073328133502,2198311310.0,628.8017749786377
1993,45.25,7.75,5.0333133,13.994546061247782,601.3016576766968,0.4117506444454193,2276262175.0,660.7072477340698
1994,45.25,7.75,3.8714836,15.433646114823086,422.55088448524475,0.3841727808410046,2336597740.0,723.0708646774292
1995,45.25,7.75,3.6849942,14.289050953060974,634.6664142608643,0.3886293408527873,2396292796.0,722.3603320121765
1996,45.25,7.75,4.616872,13.934325585957446,423.36209416389465,0.40050213301883025,2253695192.0,674.1454876661301
1997,45.25,7.75,3.6850436,15.193046357896593,397.7258533537388,0.3501770638562495,2509085557.0,832.2431426048279
1998,45.25,7.75,4.416556,14.900695925444559,522.3616815805435,0.38736633128590053,2426830636.0,766.3200018405914
1999,45.25,7.75,4.289911,14.95223074956657,552.7342579364777,0.39421934434791017,2299031374.0,727.6724729537964
2000,45.25,7.75,4.6651664,15.045876340928421,537.3017473220825,0.3965994031990276,2340147645.0,719.9796457290649
2001,45.25,7.75,3.5780156,14.906791160309236,557.3952527046204,0.4023723312063155,2338976018.0,726.3585863113403
2002,45.25,7.75,4.4751654,14.819223734288434,734.994230389595,0.4014499912074968,2247075974.0,678.7530269622803
2003,45.25,7.75,4.167834,17.187901359757568,223.44851464033127,0.3346877598684598,2472662124.0,887.1105766296387
2004,45.25,7.75,4.3006353,14.24844665465012,436.9505696296692,0.3837067895855,2375005583.0,743.2038488388062
2005,45.25,7.75,5.1429534,15.339811593099357,394.6027923822403,0.3855529963191039,2384902302.0,768.4152512550354
2006,45.25,7.75,5.113432,15.460057626362719,265.4126900434494,0.3605611953470442,2431578112.0,814.6181130409241
