year,lat,lon,yield_wheat_spring,temperature,precipitation,soil_water,solar_radiation,potential_evaporation,temperature_Mar,temperature_Apr,temperature_May,temperature_Jun,temperature_Jul,precipitation_Mar,precipitation_Apr,precipitation_May,precipitation_Jun,precipitation_Jul,soil_water_Mar,soil_water_Apr,soil_water_May,soil_water_Jun,soil_water_Jul,solar_radiation_Mar,solar_radiation_Apr,solar_radiation_May,solar_radiation_Jun,solar_radiation_Jul,potential_evaporation_Mar,potential_evaporation_Apr,potential_evaporation_May,potential_evaporation_Jun,potential_evaporation_Jul
1986,45.75,7.75,2.8012135,6.149121998571882,977.4212369918823,0.3632058939513038,1736547758.5,595.9398981332779,-1.9453503,0.18253663,7.9945,11.135757,13.346555,75.05960321426392,512.3971939086914,141.12911891937256,99.00100708007812,149.83431386947632,0.31949952,0.37795472,0.40274352,0.3660602,0.35033935,181452966.5,172169160.0,344845798.0,489614070.0,548465764.0,55.167179465293884,51.45604133605957,94.91623616218567,175.25513648986816,219.1453046798706
1987,45.75,7.75,3.4322033,4.960763498069414,701.43574655056,0.36167031098035424,1887978491.0,636.6718116998672,-4.97777,2.144286,4.7547865,9.299901,13.631732,49.786253333091736,154.3976926803589,104.64126014709473,178.58812808990479,214.02241230010986,0.32446775,0.3695874,0.37644958,0.37295288,0.3655133,192228675.0,315312690.0,422937030.0,470527110.0,486972986.0,56.208826661109924,97.1664834022522,140.89022779464722,162.67855167388916,179.72772216796875
1988,45.75,7.75,2.8077238,6.034160134059931,882.4440298080444,0.365704198873121,1791774559.0,589.152542591095,-3.16922,2.4887657,6.883691,9.863088,14.113623,143.68029165267944,135.4381227493286,234.9208846092224,189.83050346374512,178.57422733306885,0.3209839,0.3797327,0.39839965,0.38289854,0.3475134,209506339.0,247236405.0,327354389.0,452903100.0,554774326.0,68.47788000106812,66.54898881912231,86.7127480506897,146.36388301849365,221.0490427017212
1989,45.75,7.75,2.4725456,6.534971801284092,887.5372610092163,0.3702223852179409,1978821135.0,685.0280287265778,0.8480774,0.7270667,7.0014853,10.032927,13.990788,46.231958866119385,430.8485412597656,89.88146638870239,151.34426593780518,169.23102855682373,0.3533954,0.38853025,0.37845826,0.3751349,0.35634217,252874533.0,208360920.0,446875354.0,524381580.0,546328748.0,86.8470938205719,66.67758464813232,131.90506267547607,185.4206943511963,214.17759323120117
1990,45.75,7.75,2.5711334,6.85478667145461,645.3859469890594,0.3582788549996669,2063963012.0,741.5071351528168,0.6820764,0.9012415,7.734586,10.384334,14.493503,40.67291021347046,167.97812461853027,159.14926433563232,191.38408184051514,86.20156598091125,0.3553577,0.37404543,0.3800934,0.3789679,0.30410582,259466280.0,274446720.0,430507912.0,475956330.0,623585770.0,95.29292464256287,90.24001121520996,126.98666381835938,161.7051887512207,267.28234672546387
1991,45.75,7.75,3.6534436,6.156265416566064,686.0773057937622,0.352606219403884,1973713129.5,733.1385370492935,0.91479856,0.37255734,3.9712558,9.974422,15.484888,270.6454772949219,94.42163228988647,107.0912652015686,130.7779312133789,83.14099979400635,0.3785419,0.36894533,0.37554747,0.35904604,0.28168517,178685069.5,305256000.0,416397890.0,480971610.0,592402560.0,48.5027881860733,95.04923343658447,132.2151288986206,177.71432876586914,279.657057762146
1992,45.75,7.75,3.2167153,6.533126227606356,825.1543326377869,0.3710949800762476,1873927578.5,613.4967293739319,-0.2829358,2.0971522,7.9400086,9.185731,13.668147,125.45687961578369,102.5648546218872,148.63870525360107,302.7315044403076,145.76238870620728,0.34782594,0.37157044,0.37823242,0.39603028,0.36263552,243285194.5,290048100.0,418658534.0,398538570.0,523397180.0,76.42513036727905,91.43375873565674,132.97016143798828,119.66855764389038,192.99912118911743
1993,45.75,7.75,4.2281823,6.323972463607788,784.1188974380493,0.36459008950034,1968000314.5,680.0856194496155,-2.17827,2.2483654,7.4399767,11.739903,12.413123,81.30843687057495,238.69125366210938,128.84253787994385,139.59441661834717,195.68225240707397,0.35044494,0.3829547,0.38114136,0.3557794,0.35293823,233710317.5,258864210.0,411364637.0,500390940.0,563670210.0,70.4775824546814,82.2785210609436,127.95729112625122,183.30147743225098,216.07074737548828
1994,45.75,7.75,3.2026496,7.579122490353054,610.6297385692596,0.35956987504865606,1995144084.0,738.9491305351257,2.0227172,0.9662415,7.272162,11.50119,16.046501,15.504279375076294,139.82129573822021,228.24477863311768,107.58968353271484,119.46970129013062,0.3527423,0.37278563,0.39029965,0.35434875,0.32793093,265572040.0,284404770.0,354721096.0,526138980.0,564307198.0,85.1417887210846,91.59915447235107,107.2840588092804,198.47491264343262,256.44921588897705
1995,45.75,7.75,3.3531818,6.077735076542774,839.12291264534,0.35902827004202054,1943117990.0,681.99853348732,-3.456796,2.8230407,6.4886904,9.410887,15.125384,55.241403341293335,286.1876678466797,217.1324906349182,147.87902355194092,132.6823272705078,0.32192627,0.37276918,0.38153747,0.37547362,0.34440857,235337089.0,292371780.0,393616951.0,487776870.0,534015300.0,80.74022603034973,95.79530239105225,130.97681522369385,162.37372398376465,212.11246585845947
1996,45.75,7.75,4.288917,6.001160772797329,631.6280859708786,0.36155454298250034,1979896967.0,691.6139008998871,-3.2213929,2.1857738,6.760907,11.816515,12.528516,57.40880334377289,71.08057022094727,161.4331202507019,146.47109985351562,195.23449230194092,0.3316858,0.37495914,0.38520265,0.34957397,0.36639708,192289807.0,304034580.0,400911654.0,548941800.0,533719126.0,53.69151568412781,93.07642221450806,124.11994075775146,217.06695556640625,203.6590666770935
1997,45.75,7.75,3.7807443,6.673851196282829,616.3070275187492,0.3575257964773116,2098097352.0,758.0937485694885,0.9587537,2.2876892,7.489103,10.186213,12.419311,16.336268603801727,39.86349821090698,104.15072107315063,300.5884838104248,155.3680558204651,0.3363196,0.34588256,0.35360962,0.3833337,0.3689404,284565864.0,408550020.0,441869784.0,426485130.0,536626554.0,99.86225509643555,143.5937261581421,160.04343938827515,149.7603178024292,204.83401012420654
1998,45.75,7.75,4.2114506,6.617487102552177,720.1520484685898,0.3510465477806291,2071939572.5,762.6477403640747,-1.2137305,0.66329706,7.0455446,11.886769,14.683461,31.13601243495941,240.84108352661133,209.49072408676147,127.1273946762085,111.55683374404907,0.32912475,0.3746643,0.3870093,0.358244,0.30718443,256761793.5,234025830.0,438514437.0,546009900.0,596627612.0,87.17631006240845,73.25948238372803,136.43015813827515,203.8223648071289,261.9594249725342
1999,45.75,7.75,4.056629,6.593422232110516,820.2921166419983,0.36519641326922997,1909327136.5,673.5686385631561,-1.3206751,1.6029896,8.361074,10.644804,13.648626,148.91545295715332,120.30884742736816,233.2355055809021,177.7384901046753,140.0938205718994,0.3392468,0.37446228,0.39430723,0.37123534,0.34722412,208762230.5,285558900.0,375881510.0,497770380.0,541354116.0,69.95826292037964,92.78095006942749,114.05119204521179,181.43792152404785,215.34031200408936
2000,45.75,7.75,3.993156,6.911439335424136,734.7857356071472,0.3523426609101638,2034026931.0,745.2845628261566,-0.61283696,2.1654553,8.407426,12.875081,11.761351,77.33184790611267,246.01947784423828,101.69216465950012,116.94140911102295,192.8008360862732,0.33524227,0.3700232,0.37489316,0.33766723,0.3439844,249740557.0,243149130.0,430232942.0,553245240.0,557659062.0,82.23958897590637,78.20026159286499,137.56705284118652,220.68869590759277,226.58896350860596
2001,45.75,7.75,3.438765,6.819907374241772,794.7493028640747,0.3655860759074392,1943300275.5,690.8826746940613,0.28169554,0.8928113,8.321898,10.955393,13.589945,169.71450185775757,77.06392765045166,171.31892013549805,160.3058624267578,216.34609079360962,0.3490521,0.36199644,0.395766,0.35691166,0.36380857,185911138.5,294353220.0,379224767.0,542383440.0,541427710.0,59.431517601013184,95.72900533676147,112.63894653320312,208.2418727874756,214.8413324356079
2002,45.75,7.75,3.946797,6.9408257560792315,960.9017648696899,0.366624030801985,1963770470.0,700.5534706115723,-0.038862348,2.1561878,6.3565774,13.030934,13.241404,70.60195779800415,92.26818323135376,388.990966796875,236.29474639892578,172.74591064453125,0.3532361,0.37163755,0.38781253,0.36219665,0.35825622,246750483.0,316996560.0,359193776.0,523105440.0,517724211.0,82.82353520393372,100.69497585296631,115.3213164806366,201.6752529144287,200.03839015960693
2003,45.75,7.75,3.7079735,8.530539226493024,418.42886221408844,0.33128174321324216,2193170257.0,886.3960530757904,0.4046997,1.9791772,8.802133,15.979895,15.515759,17.807739853858948,105.88502883911133,72.12158679962158,109.67672824859619,112.93777847290039,0.3248712,0.3701294,0.35218382,0.3141528,0.29577208,275637523.0,291152370.0,484569432.0,555497640.0,586313292.0,94.80078911781311,92.59197235107422,174.83683252334595,248.3701515197754,275.79630756378174
2004,45.75,7.75,3.5703595,6.014975401311139,605.0007787942886,0.3511369366661396,1958975260.0,719.3831725120544,-2.4875576,1.4424499,5.3159704,12.023328,13.8270035,57.910406708717346,182.63089656829834,148.94519424438477,81.03095054626465,134.48333072662354,0.3270886,0.36892518,0.39126405,0.353183,0.31586367,199084480.0,259228050.0,397782576.0,520447380.0,582432774.0,65.79235410690308,78.91711235046387,113.37390518188477,205.53448677062988,255.76531410217285
2005,45.75,7.75,4.661136,7.098452737907958,602.3318039178848,0.35807805844381746,2144557192.0,802.3158826828003,-1.7749548,1.9952062,8.187933,12.917101,14.190056,58.18766438961029,156.5082550048828,104.44474148750305,152.0614528656006,131.1296901702881,0.34606993,0.3866571,0.3628662,0.3603302,0.33546144,232565348.0,285463380.0,495485400.0,565938360.0,565104704.0,68.41224813461304,91.12325191497803,178.60340690612793,221.65107250213623,242.52590322494507
2006,45.75,7.75,4.7855597,7.1938904001821875,619.3952968120575,0.35688924088197593,2061774588.0,784.1683781147003,-3.1735902,3.013424,7.58875,12.23187,16.33666,93.216237783432,113.78654479980469,148.5387201309204,129.02196407318115,134.83183002471924,0.33661804,0.386911,0.37878236,0.35319337,0.32979065,194417585.0,302709300.0,427239179.0,562231920.0,575176604.0,58.30981135368347,97.75306463241577,147.01286792755127,217.5245189666748,263.568115234375
2007,45.75,7.75,3.711792,7.580587482140734,738.3882114887238,0.35344846945962094,2128757522.0,801.0307002067566,-1.130995,5.785624,8.072927,11.431417,13.810282,101.09166264533997,57.30626821517944,269.0032024383545,223.28453063964844,87.70254755020142,0.34197754,0.3637689,0.38147765,0.38051882,0.30070558,236491281.0,374698800.0,417786411.0,486426810.0,613354220.0,83.71971321105957,119.85724925994873,150.5959095954895,168.57726573944092,278.28056240081787
2008,45.75,7.75,3.6426582,6.310080499430887,807.6790409088135,0.36709698567203447,1920050490.5,660.9505846500397,-1.7906275,0.8812683,7.05412,11.7219515,13.683144,73.23610162734985,163.48697662353516,210.28118896484375,189.3573760986328,171.3173975944519,0.3464105,0.3617224,0.3928369,0.37912047,0.35560912,234502429.5,269723700.0,362691723.0,481651110.0,571481528.0,79.4029176235199,88.51049423217773,103.75010061264038,166.05724811553955,223.2298240661621
2009,45.75,7.75,5.325868,7.379781664586535,905.4141926765442,0.3644480039091671,1918910534.0,697.3272457122803,-1.5199281,3.1110938,9.263657,11.934158,14.1191435,130.65885543823242,344.3159294128418,113.05946350097656,190.43143272399902,126.94851160049438,0.32631105,0.3990326,0.38640073,0.37040955,0.34139404,189209616.0,234921690.0,408936190.0,509453280.0,576389758.0,67.405508518219,73.66584777832031,127.09609460830688,190.57019233703613,238.58960247039795
2010,45.75,7.75,4.0427914,6.437575210932812,847.2722525596619,0.3685670091825373,1858504507.0,647.3715349435806,-2.7263343,2.2328382,5.924544,11.492479,15.291774,121.93884897232056,73.04991245269775,320.4454002380371,197.60989665985107,134.22819423675537,0.34285706,0.37512818,0.39608213,0.3814014,0.34799194,170028831.0,287245710.0,367444240.0,462384240.0,571401486.0,51.353487610816956,91.92071199417114,111.95242834091187,157.93410301208496,234.2108039855957
2011,45.75,7.75,4.167368,7.551925106375825,785.5849616527557,0.36502032128034856,2063628613.0,735.3084284067154,-0.7253869,5.388818,9.26745,11.795343,12.100508,140.09574222564697,68.52226495742798,117.26567530632019,227.0458173751831,232.6554617881775,0.34486875,0.37662354,0.35938048,0.37622496,0.3687396,197124846.0,356683380.0,497873485.0,488523930.0,523422972.0,60.96178591251373,113.98410558700562,182.04907989501953,175.10281562805176,203.21064138412476
2012,45.75,7.75,4.318125,7.665655882529963,767.6569573879242,0.36419180795258166,2041686599.5,745.7208435535431,2.4238954,1.5096887,7.3769875,12.691335,14.289912,72.71341919898987,200.2558135986328,197.91784524917603,143.0892276763916,153.6806516647339,0.36071107,0.3802441,0.38481322,0.36578614,0.32997376,259416013.5,260105490.0,424515488.0,499129260.0,598520348.0,97.56887221336365,79.4768500328064,134.8004035949707,179.8762607574463,253.99845695495605
2013,45.75,7.75,4.1496363,5.8621215368408,951.5421879291534,0.3649936170359842,1803653621.0,614.1415351629257,-2.9807742,2.5799878,4.624234,10.499028,14.631834,115.34343028068542,252.87717819213867,306.7511043548584,109.58349466323853,166.98698043823242,0.328844,0.3756726,0.3981921,0.364328,0.35825437,171552977.0,236779950.0,358522254.0,509361960.0,527436480.0,51.46211278438568,67.79487133026123,108.98413848876953,177.6602268218994,208.24018573760986
2014,45.75,7.75,3.7170405,6.763440999135472,732.2759339809418,0.37070712116029525,1921629342.0,661.9754211902618,0.25342646,3.9561296,6.0055113,11.107805,12.543915,99.9878203868866,107.53598928451538,147.85087156295776,147.739520072937,229.16173267364502,0.33837646,0.38623595,0.3815393,0.36683714,0.38092285,209171477.0,304074060.0,403472471.0,522116280.0,482795054.0,74.58045363426208,92.26890563964844,129.96395587921143,185.7190990447998,179.4430069923401
2015,45.75,7.75,3.6928506,8.288598430702109,663.7343194484711,0.354950961139467,2073091190.5,793.5432806015015,-0.10091674,3.2104003,8.314652,12.812205,17.18876,120.31259036064148,109.67384576797485,157.304949760437,165.64361572265625,110.79931783676147,0.33857542,0.37350827,0.3833484,0.36564025,0.3146259,192958554.5,339536910.0,432096600.0,521973360.0,586525766.0,64.57273960113525,112.7962875366211,144.62179851531982,196.36256217956543,275.18989276885986
2016,45.75,7.75,3.9745612,6.817840629153782,793.6140360832214,0.36710359068477855,1993316645.0,711.1115565299988,-2.2795177,3.504142,6.529097,11.328049,15.04603,103.0745358467102,139.14939880371094,210.1403465270996,198.0756711959839,143.1740837097168,0.34129763,0.3917499,0.38418028,0.37739134,0.34202573,192014961.0,298682880.0,398611392.0,522014280.0,581993132.0,66.6469578742981,91.34535312652588,133.5168571472168,176.2971067428589,243.30528163909912
1982,45.75,8.25,3.2337933,11.79924170020359,832.5620522499084,0.34812984026335425,2341080169.0,896.0809659957886,2.8834584,7.015485,12.078714,17.284075,19.757092,123.66308975219727,66.35298013687134,197.1767077445984,213.8591480255127,231.51012659072876,0.3533368,0.3661035,0.35684696,0.33516055,0.3293628,289895663.0,444127380.0,520033618.0,550267560.0,536755948.0,99.59566259384155,155.37533283233643,189.80876207351685,224.28410053253174,227.017107963562
1983,45.75,8.25,2.525425,11.992216652514887,1231.6614201068878,0.35877716541290283,2135350531.0,799.0103678703308,4.659115,7.1972504,10.635402,16.23458,21.216911,170.46532154083252,330.83330154418945,467.1150608062744,181.38127326965332,81.86646294593811,0.37037963,0.3861261,0.39290833,0.34538147,0.2995404,296446614.0,311930130.0,386034785.0,539258700.0,601680302.0,96.8910014629364,102.55609273910522,122.37406659126282,213.3156967163086,263.8735103607178
1984,45.75,8.25,3.5669358,10.22990751889796,1087.9672846794128,0.35452502011473663,2253685229.0,830.0380363464355,2.4430385,6.46342,8.457035,14.86102,18.952915,151.76597499847412,153.76072883605957,446.6271572113037,226.25309944152832,109.56032419204712,0.35360295,0.3671332,0.39577758,0.35928896,0.2973828,299055016.0,429204720.0,362016109.0,542406720.0,621002664.0,95.29707098007202,154.62966442108154,108.25188493728638,196.32667064666748,275.5327453613281
1985,45.75,8.25,3.9061904,11.192675222758375,1148.867371082306,0.36202632835487913,2236649127.0,826.19531416893,2.5173254,7.621248,11.384924,14.965002,19.481358,270.2296905517578,107.05825567245483,330.89127349853516,250.7794189453125,189.9087324142456,0.37791383,0.35880494,0.3690961,0.36678773,0.3375787,239031855.0,447788640.0,448445690.0,529826580.0,571556362.0,74.78063082695007,162.0459508895874,157.83976078033447,199.22385692596436,232.30511474609375
1986,45.75,8.25,3.673765,11.634726142571642,1219.2927956581116,0.3565421063526004,2123476119.0,790.4425001144409,3.381759,5.877771,13.821922,16.511852,18.551945,78.87064170837402,647.3248100280762,244.73788928985596,96.64840936660767,151.71104526519775,0.36597532,0.39748842,0.3807666,0.33139464,0.3075952,257803099.0,253125990.0,461286882.0,576741240.0,574518908.0,75.91784334182739,78.5260820388794,159.41535425186157,226.07844829559326,250.5047721862793
1987,45.75,8.25,3.8192816,10.66191951511732,1069.9834184646606,0.356191943868313,2326506805.0,867.4409625530243,0.8840271,7.8867083,10.874552,14.831543,18.877748,66.06323337554932,193.25600624084473,180.65460968017578,289.62987899780273,340.3796901702881,0.35684758,0.36104676,0.35649538,0.3627222,0.34421507,282215723.0,443051910.0,553396004.0,526286520.0,521556648.0,91.00499081611633,157.9112720489502,205.49046182632446,200.78347206115723,212.25076580047607
1988,45.75,8.25,2.8892624,11.955090846890718,1134.5924143791199,0.3650504851263333,2207487460.0,791.3460602760315,3.8014832,8.486501,12.980878,15.466055,19.041904,125.637855052948,146.6264820098877,342.51240062713623,228.69953155517578,291.11614513397217,0.3434302,0.3745392,0.38491637,0.37341246,0.34953004,341986296.0,365638800.0,422017880.0,514021320.0,563823164.0,123.11768007278442,120.16070365905762,138.37521171569824,185.72546482086182,223.9670000076294
1989,45.75,8.25,3.4827332,12.405562980502259,1051.418393611908,0.34825634391479243,2380589284.0,917.3038325309753,6.7946396,6.8504257,13.24086,15.825505,19.247507,63.911712884902954,515.7181549072266,89.84741616249084,178.65938186645508,203.28172779083252,0.35687926,0.39233765,0.32107115,0.33473206,0.3372473,367775320.0,301138800.0,569527350.0,576460620.0,565687194.0,130.2521448135376,102.56891012191772,215.86947631835938,232.0826768875122,236.53062438964844
1990,45.75,8.25,3.1901438,12.44929091447319,925.2444770336151,0.3484641449903351,2461648720.0,930.476644039154,6.556764,7.0215545,13.706383,15.641365,19.24827,55.18257117271423,224.95644092559814,202.96971035003662,313.7911319732666,128.3446226119995,0.34992856,0.37521178,0.3406549,0.36912474,0.30893004,379836986.0,401928090.0,528589990.0,519928620.0,631365034.0,141.3295030593872,140.88908672332764,188.96899938583374,189.8924160003662,269.39663887023926
1991,45.75,8.25,4.240473,12.036761523851382,864.291344165802,0.3351476683336146,2450214397.0,976.8471722602844,6.3695645,6.5916977,10.354538,15.865515,20.950354,319.4773302078247,90.28932809829712,114.52156114578247,222.95485496520996,117.04826974868774,0.38324398,0.3544824,0.34112853,0.33891967,0.25870913,254736579.0,453218490.0,577448036.0,545257320.0,619553972.0,77.59515142440796,156.08395099639893,218.50421142578125,223.52179527282715,301.14206314086914
1992,45.75,8.25,4.3562555,12.046144859463562,1005.5199012756348,0.35185425110112606,2242706564.0,822.3569478988647,5.22933,7.692308,13.882899,14.746902,18.62596,173.6037073135376,160.67716598510742,144.80707550048828,362.1470832824707,164.28486919403076,0.33806458,0.3683032,0.3402106,0.37707034,0.33696657,348303290.0,378727200.0,504669088.0,458616870.0,552390116.0,117.97505378723145,135.72871685028076,196.3510766029358,159.82107639312744,212.4810242652893
1993,45.75,8.25,4.800311,11.991381218230803,886.3143041133881,0.3588513648198321,2398824711.0,897.9340507984161,3.8000894,8.190554,13.50529,17.054668,17.44703,88.9074022769928,214.3837022781372,153.0696840286255,191.01619720458984,238.93731832504272,0.36147156,0.37107238,0.36493713,0.3514099,0.34552002,347058485.0,391667490.0,531149350.0,542677200.0,586272186.0,118.72524523735046,138.53841304779053,191.44120693206787,214.30073261260986,234.9284529685974
1994,45.75,8.25,3.703273,13.27292380301781,733.9691503047943,0.3370780919501984,2428568264.0,968.3988456726074,7.4397483,7.561242,13.046303,17.002752,21.250643,31.78253436088562,141.93943977355957,372.5872869491577,105.28432846069336,82.37556076049805,0.34548584,0.35328245,0.37793335,0.3356921,0.27347472,375203571.0,427121190.0,443074165.0,580646580.0,602522758.0,126.0988302230835,160.4126787185669,157.81528186798096,239.2173671722412,284.85468769073486
1995,45.75,8.25,3.2485895,11.993800007439907,941.61290538311,0.34120815135295096,2468529223.0,952.3349814414978,3.1653137,8.869291,12.582361,14.956589,20.390228,51.40475881099701,289.64086532592773,256.18976306915283,214.3074131011963,130.07010507583618,0.34711733,0.34535584,0.35685974,0.35283875,0.30437806,380820957.0,425933280.0,517816064.0,568592040.0,575366882.0,138.41450214385986,156.48990154266357,196.37203741073608,210.816650390625,250.24188995361328
1996,45.75,8.25,4.158421,11.70162565412085,842.9178862571716,0.34849462750690435,2340624201.0,888.9485018253326,2.7861855,8.32843,12.389656,17.465185,17.61578,79.20620679855347,96.03517055511475,268.65656566619873,148.60477924346924,250.41516399383545,0.35610595,0.35938722,0.37518677,0.3058722,0.34489745,283677094.0,431261580.0,496344565.0,588110040.0,541230922.0,83.12434792518616,154.30277824401855,173.55398082733154,257.3119068145752,220.6554880142212
1997,45.75,8.25,2.9671485,12.6445163589677,879.9055209755898,0.32131964611072167,2565997794.0,1060.6273698806763,7.135394,9.024643,13.808165,15.47879,17.750248,19.26847940683365,59.184722900390625,130.74609851837158,488.36048126220703,182.34573888778687,0.3180585,0.25069398,0.31123415,0.3757202,0.35036802,420503592.0,563633820.0,550492544.0,454365210.0,577002628.0,162.01267623901367,258.05219650268555,237.92454767227173,172.09905624389648,230.53889322280884
1998,45.75,8.25,3.9763937,12.180294959373724,1094.807691693306,0.3496142055084503,2467951922.0,931.9909663200378,4.942832,6.6268907,12.90539,17.001066,19.401663,33.83731806278229,378.80395889282227,266.84539222717285,203.0348539352417,212.28616857528687,0.33463135,0.3772162,0.3438788,0.35825625,0.3352576,396757840.0,338780340.0,555919404.0,579616680.0,596877658.0,142.05974626541138,112.31075763702393,206.3196258544922,222.4530029296875,248.84783363342285
1999,45.75,8.25,3.9542108,12.410583041072671,989.7035722732544,0.3509160963927998,2339915892.0,907.629682302475,4.6668253,7.7916617,14.105527,16.172148,19.289097,192.0870599746704,143.01641464233398,330.61638832092285,191.57150745391846,132.4122018814087,0.36407775,0.36512145,0.37261778,0.34490782,0.3081201,319068306.0,427517220.0,472352642.0,547082040.0,573895684.0,107.64674878120422,156.4147424697876,166.37957525253296,221.19019031524658,255.9984254837036
2000,45.75,8.25,4.37697,12.841707385443394,1004.3559815883636,0.35165636465440386,2420428048.0,951.046046257019,5.704585,8.324675,14.643051,18.302425,17.264242,91.48388171195984,301.6399955749512,206.44474029541016,122.32614040374756,282.4612236022949,0.3321851,0.38199344,0.37026486,0.32890993,0.34517336,377759490.0,357553050.0,534295540.0,592370220.0,558449748.0,139.31738376617432,128.26884269714355,198.211163520813,251.05834007263184,234.19031620025635
2001,45.75,8.25,2.88499,12.716286079556335,1046.414743900299,0.3569524605679356,2352624408.0,916.4884614944458,5.8815393,7.358358,14.532522,16.732502,19.033228,242.75153493881226,105.79753875732422,193.87606048583984,228.54984283447266,275.4397668838501,0.38207397,0.3638153,0.37200195,0.33405274,0.33230102,266089430.0,418314570.0,496155062.0,615241920.0,556823426.0,87.79443216323853,153.14128875732422,180.27001285552979,258.9782524108887,236.3044753074646
2002,45.75,8.25,3.7821913,12.89145978915146,1165.064518213272,0.34994106432970834,2374183156.0,920.4565887451172,6.4798098,8.416187,12.723843,18.40195,18.468903,77.2518036365509,136.18030071258545,500.7800102233887,271.9278144836426,178.9245891571045,0.34578004,0.34386232,0.37059632,0.34311402,0.3459363,372515530.0,428542230.0,469677280.0,567705000.0,535743116.0,141.8620376586914,163.22516441345215,169.91773891448975,224.6238613128662,220.82778644561768
2003,45.75,8.25,3.5925565,14.751556764241137,488.41687870025635,0.29789112693344066,2568831049.0,1165.9416613578796,6.560481,8.478475,15.601898,22.038565,21.111073,12.991539716720581,128.9619255065918,88.10939860343933,110.44700145721436,147.90701341629028,0.3064624,0.33772826,0.3133893,0.25636902,0.2754523,406792509.0,401409450.0,572631380.0,593882400.0,594115310.0,152.68572282791138,162.83955574035645,251.62979698181152,301.69764518737793,297.08894062042236
2004,45.75,8.25,3.9280994,12.133469338510551,850.6625900268555,0.34052950124335446,2434235224.0,970.1551060676575,3.6485367,7.701434,11.658079,18.087078,19.621302,89.05021810531616,230.08925914764404,231.29340839385986,140.44604301452637,159.78366136550903,0.3646344,0.3727277,0.3591156,0.31596437,0.29045168,288061362.0,395333280.0,542623628.0,603870900.0,604346054.0,94.28579330444336,135.24086952209473,191.25916719436646,267.425479888916,281.9437961578369
2005,45.75,8.25,4.8273687,13.273949969048594,682.8222470283508,0.335710303650962,2502309990.0,1037.254653453827,4.5797324,8.209503,14.678869,18.741787,20.17287,70.15657758712769,178.1997013092041,128.5619764328003,158.81014823913574,147.093843460083,0.34945193,0.3747046,0.33656737,0.3219989,0.2966443,328909194.0,402060300.0,590432820.0,587194560.0,593713116.0,110.16214179992676,145.00316619873047,244.31652975082397,253.39945793151855,284.37335777282715
2006,45.75,8.25,4.50968,13.18135550442864,622.6574029922485,0.3228174023378908,2477543824.0,1049.9195654392242,3.1966443,8.7545185,13.500235,18.008587,22.45971,89.80674362182617,135.68554401397705,221.42586421966553,96.48452997207642,79.25472116470337,0.35378417,0.37085935,0.3607074,0.28958616,0.23962769,301503768.0,436102320.0,515905038.0,610675440.0,613357258.0,99.27703022956848,154.24126625061035,197.84093475341797,273.37657928466797,325.1837549209595
2007,45.75,8.25,4.1939325,13.522009441276001,869.0259034633636,0.3390554273440168,2521629712.0,1026.509979724884,5.010958,12.12617,14.227928,16.973682,19.337626,103.81938362121582,43.93633961677551,301.3483304977417,268.6147212982178,151.30712842941284,0.35649902,0.31464598,0.35325685,0.37010437,0.3009851,362929555.0,494300070.0,513100437.0,517375380.0,633924270.0,133.57523107528687,197.71655559539795,206.41106700897217,196.45541667938232,292.3517093658447
2008,45.75,8.25,4.12315,12.344886296714833,1006.8567891120911,0.35921812213324256,2308214641.0,876.1075773239136,4.909841,7.4811907,13.351698,17.282345,18.701736,101.656503200531,218.2583999633789,271.2889652252197,188.355073928833,227.29784679412842,0.35823244,0.3661902,0.36652586,0.36025208,0.3451483,355675493.0,379157910.0,464322216.0,529151880.0,579907142.0,130.92785739898682,140.93217372894287,167.83496189117432,201.50691032409668,234.9056739807129
