year,lat,lon,yield_wheat_winter,temperature,precipitation,soil_water,solar_radiation,potential_evaporation
2012,43.75,12.25,5.676683,8.43348867216228,574.3227254152298,0.3479992216261326,2696121631.0,904.5904407501221
2013,43.75,12.25,4.979137,8.153465703499219,910.4322376251221,0.3836165245406884,2445582722.0,772.6656638383865
2014,43.75,12.25,5.1639047,9.450679002714551,834.3998937606812,0.36822674134053474,2580874584.5,859.6760672330856
2015,43.75,12.25,5.492488,9.366978054204264,828.8927899599075,0.3674292690005184,2639244191.0,897.2883365154266
2016,43.75,12.25,5.5189385,9.529248255270499,677.9344007447362,0.3682894741066199,2643809624.0,877.0739532113075
1982,44.25,6.75,3.7654564,0.481726107518535,717.695828795433,0.3912139575589787,1966044791.75,571.3459205627441
1983,44.25,6.75,3.5440907,0.4236633292407044,985.0451983958483,0.40258362753824756,1852762410.75,509.01722860336304
1984,44.25,6.75,3.8963144,-0.9464441626160233,897.8735558986664,0.39611277769131914,1655611927.75,431.3601005971432
1985,44.25,6.75,4.8010554,-0.5102912413556714,810.536205291748,0.4000041789013492,1813720174.75,516.4981538653374
1986,44.25,6.75,3.847654,-0.11329410859375946,925.1080596446991,0.3746500718445817,1785822341.0,504.4092335700989
1987,44.25,6.75,3.9683068,-0.1286423600409642,650.067900121212,0.384717294746194,2074747879.5,602.4374939203262
1988,44.25,6.75,4.62508,0.8091039888162181,844.1927181482315,0.40320642028816445,1913081150.0,527.7212306559086
1989,44.25,6.75,5.6615047,1.7496687612257713,635.0809519290924,0.4016727989862773,2383151370.0,718.4923014044762
1990,44.25,6.75,4.894373,1.9970518726824729,714.5622638463974,0.4041554430299554,2375481721.0,714.2521554231644
1991,44.25,6.75,5.217027,-0.6880455727665877,664.5292514562607,0.394789042059055,1958498297.75,552.202755689621
1992,44.25,6.75,4.2468514,0.8906431591805116,727.3753284811974,0.40524663110819376,2124408172.5,598.7620514631271
1993,44.25,6.75,5.9757624,1.867352255119765,634.011651955545,0.39993678402802174,2314886081.5,696.0370224118233
1994,44.25,6.75,5.779801,0.9922990670874099,713.2754048407078,0.3932794432255847,2084767436.0,643.3458774089813
1995,44.25,6.75,5.275242,1.4021268474661615,804.0154728889465,0.3985378297646184,2224594994.5,661.5016995072365
1996,44.25,6.75,5.160927,0.3657110196695406,889.2381901741028,0.3950441017317674,1915811698.0,561.1074342727661
1997,44.25,6.75,5.9206915,1.7405613069691934,896.7972437441349,0.3910221036308068,2214157976.25,678.2656301259995
1998,44.25,6.75,5.7136083,1.1473037653471814,844.8031631708145,0.39525432699968005,2133660123.5,643.4109995365143
1999,44.25,6.75,6.549051,0.4729667473430476,644.5135532617569,0.39204834881892875,2183442398.5,674.9722535610199
2000,44.25,6.75,6.651882,0.937233826751081,602.4860212057829,0.38839276251478944,2228678660.25,689.5516795217991
2001,44.25,6.75,5.786154,1.5767713859061565,1078.0121750831604,0.3962911279979816,2046840872.25,629.4902775883675
2002,44.25,6.75,5.768101,1.4230838605195038,627.147124350071,0.3904116815033038,2305635855.25,735.103017449379
2003,44.25,6.75,5.301897,1.301978039716886,799.9768667817116,0.3887223549618209,2154090056.0,681.4713056385517
2004,44.25,6.75,5.7720213,0.7557292759663774,695.2218462228775,0.39321807382528673,1995254411.75,591.4813456833363
2005,44.25,6.75,5.6857977,1.179047405473457,515.8344603776932,0.39167943424429774,2312452988.25,740.4439570307732
2006,44.25,6.75,5.5874934,0.8308453545097477,579.5806658267975,0.3800871443649954,2211264955.75,730.0357428789139
2007,44.25,6.75,4.804055,2.6846538918200604,599.0768246650696,0.3994701001023458,2477336702.0,764.1475175023079
2008,44.25,6.75,5.0855284,1.463611255457372,867.7563058137894,0.3920724469202536,1987112835.0,610.2485258579254
2009,44.25,6.75,5.6404977,0.4873545177219328,934.1723926067352,0.384931600660332,1919817135.25,605.4356736242771
2010,44.25,6.75,4.3001204,-0.21518207483055177,1003.9219443798065,0.4013861412844382,1808211826.875,496.3942902982235
2011,44.25,6.75,4.5265713,1.200368479263684,854.7474311590195,0.40026379333547324,2073181057.0,615.445587605238
2012,44.25,6.75,5.863192,1.6226159437203114,697.981226503849,0.3931002679430408,2354992246.5,766.7782484292984
2013,44.25,6.75,5.202698,-0.12349414332839083,1122.908049106598,0.3986056756135846,1770536340.25,489.96957165002823
2014,44.25,6.75,4.9203343,1.5714731247833937,986.8311605453491,0.39971661641578043,1997443704.75,598.9888425469398
2015,44.25,6.75,6.6641,2.5655617547675598,854.7556737661362,0.39484603579871913,2170790134.25,714.9702897667885
2016,44.25,6.75,4.1276526,2.6292944072205344,671.2215178608894,0.3970953335242016,2381850055.0,746.7952701449394
1982,44.25,7.25,3.404227,2.050060545117402,702.5251656770706,0.38525463911620056,2143004257.25,698.5341732501984
1983,44.25,7.25,3.1049302,2.2428064040901248,1031.9645935446024,0.4019363611197669,2106342885.0,675.011215865612
1984,44.25,7.25,3.2256105,0.7629350325698224,919.010803103447,0.39076423289353956,1948432758.0,581.7666320800781
1985,44.25,7.25,3.4174423,1.3621066350582218,853.0672445297241,0.40197772267928794,2066360469.75,667.1010209918022
1986,44.25,7.25,2.6892302,1.5577912927289639,1048.2956562042236,0.3853940359078163,1941792876.0,597.8610132932663
1987,44.25,7.25,3.8181274,1.6475976075022674,694.5199540257454,0.38473065074317714,2217158654.0,734.7917866706848
1988,44.25,7.25,3.15208,2.651056346701987,864.4036816954613,0.4046968611670129,2181323875.5,682.5699726343155
1989,44.25,7.25,3.918077,3.4458877897459614,632.0160136222839,0.3930431784184511,2596030128.0,878.5598473548889
1990,44.25,7.25,3.9578812,3.7747691559397483,694.3687944412231,0.3942087699066509,2597740032.5,883.6409622430801
1991,44.25,7.25,4.687596,0.9583807351175418,781.4203078746796,0.39114853739738464,2163250484.75,686.4834351539612
1992,44.25,7.25,4.544396,2.730689350469613,706.6726672202349,0.4016321214383522,2421362226.5,784.9106134176254
1993,44.25,7.25,4.6684995,3.4900344360719844,743.7080466747284,0.3922810097617551,2418560548.75,805.9318769574165
1994,44.25,7.25,4.3874316,2.9295099037737886,735.8065684735775,0.3903992229010448,2349243161.5,809.3463323712349
1995,44.25,7.25,4.280754,3.4541871713335848,832.2423710227013,0.3926735388592255,2564174282.5,876.6164321899414
1996,44.25,7.25,4.23052,1.9498039626290278,946.7075088024139,0.38911765237403995,2083291239.5,682.7479566931725
1997,44.25,7.25,4.167984,3.456434148894854,855.4163011014462,0.3821801444715705,2459268426.0,876.0484676361084
1998,44.25,7.25,4.631735,3.070713040257288,813.6232433319092,0.3938879258622808,2439800804.5,826.5041511058807
1999,44.25,7.25,4.424075,2.173098014036486,692.2111048698425,0.3881850951959279,2383136748.75,809.8393312692642
2000,44.25,7.25,4.5668764,2.8877677112940408,642.0357296168804,0.38920782414483435,2491897937.0,856.240266919136
2001,44.25,7.25,3.845206,3.3701196027196145,1034.1626245975494,0.3951558123442752,2300279117.25,800.371736228466
2002,44.25,7.25,4.250917,2.9857932137063714,755.3150746524334,0.39297921524560153,2405347201.0,826.8755012750626
2003,44.25,7.25,3.8059108,3.1721955769318195,819.6182471513748,0.3879805036073874,2385474925.0,847.7312850952148
2004,44.25,7.25,4.1370034,2.3907151105717865,815.1494755744934,0.39824872828805397,2188817634.0,719.7996006608009
2005,44.25,7.25,4.7165194,2.7116784351177454,607.5150312781334,0.39539439422039946,2390963619.0,844.2325187921524
2006,44.25,7.25,4.616725,2.521682026465077,578.4770394563675,0.3805275377163217,2321840415.5,840.7791172266006
2007,44.25,7.25,4.344769,4.471971279087145,603.2277641296387,0.38876526180870274,2689064158.5,931.3714362382889
2008,44.25,7.25,3.7897706,3.153891475051028,886.226167678833,0.3975827842337604,2232454006.0,760.8199315667152
2009,44.25,7.25,4.1041784,2.1834561374069246,1114.7953464984894,0.385858101046775,2129407783.5,724.1044643521309
2010,44.25,7.25,3.2854962,1.4690557166564564,1028.9994485378265,0.3977510927876165,2029306126.5,642.0597171783447
2011,44.25,7.25,4.156125,2.697547042665403,1008.4809558391571,0.4004747799851678,2228933908.25,732.0920706391335
2012,44.25,7.25,4.3620806,3.379630963375539,776.7557384967804,0.3886972360404921,2510654616.0,876.0341322422028
2013,44.25,7.25,3.6390347,1.5861357174629023,1195.0371351242065,0.403124388953871,1990283668.25,613.1609643697739
2014,44.25,7.25,3.909499,3.2606358429617135,1099.34557056427,0.40124231429139445,2181898292.0,723.4963710308075
2015,44.25,7.25,5.8768473,4.0593676382352495,1066.4247983694077,0.3983650519089265,2288780102.75,792.8101494312286
2016,44.25,7.25,4.2947855,4.2911504081799166,698.5587949752808,0.39231137189354914,2507978530.5,884.5727899074554
1982,44.25,7.75,3.6469786,5.114457962865179,620.4265152812004,0.3737500074727476,2392034179.5,837.314844250679
1983,44.25,7.75,3.0618515,5.522257969399129,981.8698499947786,0.3859135933405112,2350254786.5,807.3211476802826
1984,44.25,7.75,3.2223713,4.013775473514212,897.9676524996758,0.3861521363503648,2267405123.5,751.2071768045425
1985,44.25,7.75,3.1789916,4.799355621180259,839.6759297847748,0.39296890179480404,2307702047.0,803.1709177494049
1986,44.25,7.75,2.718774,4.774836978143897,1050.64679479599,0.38896870908658365,2186301870.0,720.6062963008881
1987,44.25,7.75,4.2848234,4.8166296809665425,673.9521843791008,0.3655738723425826,2397527156.75,846.6310243606567
1988,44.25,7.75,3.0521832,5.944111111232774,881.9098293185234,0.39779556447586406,2406825285.5,822.9164513349533
1989,44.25,7.75,2.9582078,6.482499784181926,589.7168563008308,0.37046715063004454,2719730174.0,951.675880074501
1990,44.25,7.75,2.996583,6.7711173956059225,609.4926211237907,0.3708784941060484,2646248705.0,931.9144285917282
1991,44.25,7.75,4.010923,4.188170183788646,802.3321038484573,0.3836835525498902,2453145667.0,829.0139430761337
1992,44.25,7.75,4.310735,5.837700534014054,651.9281642585993,0.3807383856655639,2574190200.5,886.6371667385101
1993,44.25,7.75,4.001227,6.472792900298253,771.0039838254452,0.3763671224274911,2532187764.75,879.2485684156418
1994,44.25,7.75,3.3414755,6.158521769953168,761.5847462415695,0.37708956126339177,2516650019.0,898.7253872156143
1995,44.25,7.75,3.608907,6.562387936248267,828.1965903043747,0.37622990280636087,2650829512.5,939.2462980747223
1996,44.25,7.75,3.8708413,5.018666224393212,979.311023235321,0.3864083004341204,2292614922.25,806.92021214962
1997,44.25,7.75,3.2912679,6.54696249315315,743.1568687558174,0.3567046263247482,2667564180.75,1025.399923324585
1998,44.25,7.75,4.3054857,6.424133591415468,754.7472524642944,0.37866367104132315,2655377680.25,954.2866622209549
1999,44.25,7.75,3.9188104,5.4521995223135,656.5383673906326,0.3758759658691312,2574071543.75,910.5283654928207
2000,44.25,7.75,3.6401474,6.137607843910225,659.2199266254902,0.3749524001721983,2666188472.75,960.9145442247391
2001,44.25,7.75,3.1734374,6.577056053440925,970.8233394622803,0.38751154977920627,2503014756.25,919.9362559318542
2002,44.25,7.75,3.9236746,6.144002002132826,783.999743103981,0.3797149909429314,2544310485.5,909.9995329380035
2003,44.25,7.75,3.6623333,6.6121617115972455,773.5858689546585,0.37654086565675815,2610962556.0,989.641406416893
2004,44.25,7.75,3.6796937,5.573417501501095,928.4275510311127,0.3950312457702778,2446662884.0,847.6537102460861
2005,44.25,7.75,4.642172,6.032867879906962,626.068924665451,0.3819206592218935,2534634607.0,938.6627473831177
2006,44.25,7.75,3.9893696,5.714418306823604,498.22005224227905,0.3661097108332579,2484596789.25,938.3461586236954
2007,44.25,7.75,4.391776,7.804757234478785,583.6441935896873,0.3706857406896008,2732721790.5,1002.8002815246582
2008,44.25,7.75,3.8029494,6.227028179070587,858.8833326101303,0.3878102714632764,2454532860.75,889.3031315803528
2009,44.25,7.75,3.8416786,5.537414496102609,1235.9249399900436,0.3787770426470386,2394171744.0,861.3556289672852
2010,44.25,7.75,3.3995137,4.836568350264849,1034.2510986328125,0.39194654470140283,2264543648.75,767.0152720808983
2011,44.25,7.75,4.19699,5.953461282263118,1058.6081784963608,0.3881919783008985,2459650514.75,884.4970706701279
2012,44.25,7.75,4.421877,6.455174170894387,838.4557777941227,0.3733489793023945,2575036452.5,920.2233358621597
2013,44.25,7.75,3.7594967,5.071141324013718,1197.9581654071808,0.3986704534242961,2244628980.5,760.5761754512787
2014,44.25,7.75,4.0547934,6.624689373103055,1197.255087852478,0.3989513493027569,2383845860.0,857.9310525655746
2015,44.25,7.75,5.139428,7.145841258462549,1184.9682228565216,0.38997012450675334,2450333176.0,879.3763155937195
2016,44.25,7.75,4.578332,7.342402826120824,661.5479065775871,0.380893405695511,2597909432.0,937.8276975154877
1982,44.25,10.75,4.3038116,6.792045349917136,618.3607974052429,0.31472359905558184,2548998539.0,1137.7926564216614
1983,44.25,10.75,3.9109664,7.404480810007773,933.1586910486221,0.3255338309224972,2417145992.0,1061.8997124433517
1984,44.25,10.75,4.1666584,5.659126823085816,989.9442900419235,0.33244473882663395,2381456693.5,995.9261009693146
1985,44.25,10.75,4.3167586,6.271616073679333,870.4179034233093,0.3347763160536112,2334923752.75,970.7661613225937
1986,44.25,10.75,3.8217018,6.6655489846694564,953.1122106313705,0.3339299289894498,2297955187.5,963.6590354442596
1987,44.25,10.75,4.7040687,5.9803790124979885,733.4457801580429,0.32243714770994897,2518357997.5,1060.6871899366379
1988,44.25,10.75,4.0305915,7.543270103234813,905.2649595737457,0.33822394263597183,2400193588.0,991.1869393587112
1989,44.25,10.75,4.2276964,7.3809480164661885,579.2356858700514,0.3046978104951953,2687838825.5,1144.6715564727783
1990,44.25,10.75,4.5532985,7.9986362565647475,609.9804496765137,0.3114374463469529,2655838880.5,1143.0311510562897
1991,44.25,10.75,5.4837084,6.081526116706615,805.7121104001999,0.33019158736733367,2516513728.25,1047.589663028717
1992,44.25,10.75,5.682196,7.064676679210899,631.254890859127,0.3159903747799956,2605989410.0,1128.6140518188477
1993,44.25,10.75,5.402659,7.680611955232857,585.271179497242,0.3060380158838162,2631235148.75,1163.9308519363403
1994,44.25,10.75,5.584742,7.570590190651003,808.8076232671738,0.3225549739008107,2521380221.75,1133.9320089817047
1995,44.25,10.75,5.200676,7.500552533086666,734.3374298810959,0.32527310739864,2554640411.25,1124.6105930805206
1996,44.25,10.75,5.0122967,6.676704290257805,797.8085030317307,0.32304924113269695,2497521706.75,1093.1042339801788
1997,44.25,10.75,4.6556215,7.804726731678671,858.5590662956238,0.3126121594393549,2676022673.5,1239.0896388292313
1998,44.25,10.75,5.105589,7.875645466087279,760.4610321521759,0.3215783122649863,2646287742.0,1191.299885749817
1999,44.25,10.75,5.2095313,6.950187648623443,743.2129065990448,0.3287811701701692,2583941312.0,1130.549352645874
2000,44.25,10.75,4.863658,7.663968368567557,742.7039068937302,0.3156695830723876,2643190562.75,1188.1661378145218
2001,44.25,10.75,4.283633,8.323835968971252,1148.7925074100494,0.3298144734595433,2484296175.0,1109.633715748787
2002,44.25,10.75,4.4402785,7.397291953406058,695.3380918502808,0.3218459908134681,2614803016.25,1144.3774443864822
2003,44.25,10.75,3.9246986,8.071438976063217,720.4841197729111,0.3064689203357894,2738929164.5,1308.0783361196518
2004,44.25,10.75,4.8609204,6.857984392731278,928.9346361160278,0.33190845020513965,2466929099.75,1053.4596560001373
2005,44.25,10.75,5.2645645,7.034737840171688,675.0273060798645,0.3186190970673049,2627484814.75,1190.3489881753922
2006,44.25,10.75,5.250157,6.676546007517941,760.1206204891205,0.3223324373733899,2583869651.25,1165.313753247261
2007,44.25,10.75,4.901024,9.180688197947731,599.7145919799805,0.3115210168617816,2634160980.5,1185.764239192009
2008,44.25,10.75,5.0125384,7.477407746354248,826.0112149715424,0.3299342992374436,2486705497.5,1054.2959480285645
2009,44.25,10.75,4.8658595,7.496317146730817,1091.799652814865,0.3246615903436645,2546334086.0,1155.7431471347809
2010,44.25,10.75,4.7963333,6.766839386756755,1209.0078423023224,0.3406992465996545,2292236104.0,939.7538367509842
2011,44.25,10.75,5.1996026,7.5402066054915595,918.2805291414261,0.32123521130439664,2597990365.25,1166.6754903793335
2012,44.25,10.75,5.5158777,7.465813111375879,615.6099672317505,0.30825123755039013,2660002599.5,1165.2040416002274
2013,44.25,10.75,5.03191,6.791078395587354,1235.161849975586,0.34299423736481627,2323155575.75,943.9004499912262
2014,44.25,10.75,5.3522816,8.469646566170306,1088.1215851306915,0.33079387518492614,2560539184.25,1127.1237154006958
2015,44.25,10.75,5.7566404,8.373437051930704,986.3877513408661,0.33016018889659693,2556904062.75,1150.2585386037827
2016,44.25,10.75,5.600814,8.574690634331095,870.2875370979309,0.3254875875549552,2585476363.5,1121.021208167076
1982,44.25,11.25,4.032119,7.916770043451924,502.9835433959961,0.3677857206626372,2547212371.5,940.6599671840668
1983,44.25,11.25,3.8786952,8.726980406390734,695.9188373088837,0.36923480477214843,2447481744.5,934.3951796293259
1984,44.25,11.25,3.8787663,6.8564557141237295,742.5638653039932,0.37857512583948455,2373622479.5,859.8976449966431
1985,44.25,11.25,4.0912724,7.443450910000761,686.6486937999725,0.38562915086253613,2328035261.5,843.8257411718369
1986,44.25,11.25,3.855467,7.916807927375983,806.9253553152084,0.387752239615464,2322587027.75,838.9410446286201
1987,44.25,11.25,4.4825244,7.1358779849530745,566.6909232139587,0.367752392676251,2542286850.0,920.9235594272614
1988,44.25,11.25,3.8407333,8.775107640788388,738.7314803600311,0.390676472044776,2394367214.5,854.7376018762589
1989,44.25,11.25,3.532985,8.481559792825998,429.6105506271124,0.3425215007352435,2669870597.5,973.8438972234726
1990,44.25,11.25,4.1961694,9.129865358683688,442.19548469781876,0.3542424114036166,2640005705.0,970.1940404176712
1991,44.25,11.25,4.6459827,7.327542786755838,693.9640165567398,0.38352493165938323,2491127373.25,872.351192355156
1992,44.25,11.25,5.1804404,8.123407445817326,492.76871478557587,0.36659472702462,2587654857.0,940.8247497677803
1993,44.25,11.25,5.104216,8.897709787384537,457.4028511047363,0.3559411069578376,2639110156.5,982.7008918523788
1994,44.25,11.25,5.1334844,8.832847335121848,706.8792248219252,0.37820810375134806,2523854093.5,971.7305628061295
1995,44.25,11.25,4.734281,8.677192816064377,571.1063104867935,0.373672420820914,2532406526.5,950.1750544309616
1996,44.25,11.25,4.606586,7.946052846104029,658.8089855909348,0.3735789950983024,2482753299.5,923.1549524068832
1997,44.25,11.25,4.3041368,8.939679312311913,660.7261785268784,0.3687871719194838,2666573215.5,1035.3683376312256
1998,44.25,11.25,5.1457353,9.17951652235236,569.9326740503311,0.3693053698983074,2639229566.0,1036.385199189186
1999,44.25,11.25,4.85573,8.242977498484052,604.419093132019,0.378712677389137,2574294591.25,966.6208457946777
2000,44.25,11.25,4.6035304,8.9131673476333,662.6161906123161,0.3707092130870976,2642900481.0,1006.7109727859497
2001,44.25,11.25,4.107861,9.670355985972506,831.7987685203552,0.38205732355925665,2483347188.0,980.9978564977646
2002,44.25,11.25,4.432,8.60482503990989,597.8135163187981,0.372031875632026,2609313679.25,961.2906014919281
2003,44.25,11.25,4.151079,9.382214972302933,589.970862865448,0.35618406029279565,2729787480.0,1086.1942168474197
2004,44.25,11.25,4.7426744,8.132658274085433,784.2462303638458,0.3873567897596477,2458089652.75,900.9921844005585
2005,44.25,11.25,5.239002,8.36281028636231,586.5941741466522,0.37262841431069965,2640391857.0,1008.3686329126358
2006,44.25,11.25,5.3417416,8.043869438989104,627.2193421125412,0.37938465227272883,2582081462.75,994.4462274312973
2007,44.25,11.25,4.9884667,10.54818139194457,453.03260493278503,0.34977096516238754,2626677603.0,1027.5552263259888
2008,44.25,11.25,5.2910204,8.691416865023076,651.7245316505432,0.3812656277491723,2480468537.5,903.3151482343674
2009,44.25,11.25,5.048438,8.885676836179307,828.8041839599609,0.37776520774384176,2530721872.0,977.9720454216003
2010,44.25,11.25,4.896268,8.055871352430218,934.3028132915497,0.3928168377846726,2302455706.0,815.2696821689606
2011,44.25,11.25,5.5112705,8.79338131463232,748.8448611497879,0.3751286150010164,2607126105.0,970.3719143271446
2012,44.25,11.25,5.6731296,8.731775287247489,499.4232996106148,0.34619936015870834,2653070143.0,1013.3538428544998
2013,44.25,11.25,5.1948996,8.14657041061023,953.2333540916443,0.3946450980734234,2344595910.75,814.5145036578178
2014,44.25,11.25,5.3877745,9.798988034902525,812.5180857777596,0.38137688025955324,2542069086.5,957.8666249513626
2015,44.25,11.25,5.6879177,9.653106679601118,875.4516178369522,0.38393324576626137,2560978585.75,966.4548381567001
2016,44.25,11.25,5.6173325,9.832669456309253,647.6114452555776,0.37453678912586635,2591516217.0,975.6491633653641
1982,44.25,11.75,2.7712257,8.65419148610643,480.77556705474854,0.35877490868745754,2547726634.25,840.0062727928162
1983,44.25,11.75,2.8472838,9.6308461969549,583.169177532196,0.3546288403844045,2485417726.25,880.0018132925034
1984,44.25,11.75,3.1407142,7.779302072132566,629.663543343544,0.3629764217898679,2373242270.5,799.472153544426
1985,44.25,11.75,2.6104774,8.36942727014053,602.7546594142914,0.3735498481791867,2335949055.5,786.6120873689651
1986,44.25,11.75,2.826032,8.93055939083257,698.5506953001022,0.37629091641134466,2353013398.25,783.9625205397606
1987,44.25,11.75,3.3747628,8.023026632129653,482.3818910121918,0.3502909394581456,2546582567.0,861.0829108953476
1988,44.25,11.75,2.8617287,9.626912334818899,649.8857944011688,0.37811325594721507,2403978745.25,789.6645712256432
1989,44.25,11.75,2.3225775,9.105409372936595,387.38394336402416,0.32076663480809897,2654612095.0,908.4356554746628
1990,44.25,11.75,3.0897288,9.919760699114523,381.5473640561104,0.33214818556939274,2635645789.75,901.9659875631332
1991,44.25,11.75,3.6221945,8.187538332190396,637.0260222554207,0.37177542689418,2454173703.25,783.5516591072083
1992,44.25,11.75,3.54587,8.785590127662376,467.407084107399,0.35119813705177466,2576396740.5,856.1802968978882
1993,44.25,11.75,3.7865832,9.692496517473016,398.82493287324905,0.3375675082206726,2629175209.5,910.7852765321732
1994,44.25,11.75,3.7143445,9.82075862253993,636.6428589075804,0.3590549852483529,2539929105.5,911.156258225441
1995,44.25,11.75,3.5662863,9.486284192928599,557.5208683013916,0.35649990382765934,2522047570.75,872.2745577096939
1996,44.25,11.75,3.2522886,8.95231934143192,616.1280100345612,0.3628860777052342,2474524655.0,845.3042917251587
1997,44.25,11.75,3.0054228,9.726388644580998,553.1595457792282,0.35768238485844667,2664805580.0,949.4219851493835
1998,44.25,11.75,3.925381,10.157707458685252,519.6482350826263,0.35243745111236885,2638919283.5,970.4762618541718
1999,44.25,11.75,3.5901403,9.168674967505716,561.857271194458,0.3607078206933234,2563746364.5,907.6618238091469
2000,44.25,11.75,3.3589582,9.855544889414752,598.6068117618561,0.3513961922484661,2656828885.75,952.650531411171
2001,44.25,11.75,3.089912,10.650380577922853,702.3544092178345,0.3711665681571015,2506951508.25,921.8330129384995
2002,44.25,11.75,3.2234392,9.356046869735087,557.8496640324593,0.3546538280307754,2594485309.0,867.6941885948181
2003,44.25,11.75,2.82281,10.215670293027705,578.1964864730835,0.3479253322132363,2703949323.75,955.020419716835
2004,44.25,11.75,3.5938234,9.04290005503368,686.5126342773438,0.37855268444544005,2476366317.0,839.6464022397995
2005,44.25,11.75,3.9928842,9.114448342441527,581.5720481872559,0.36488511222453157,2635551901.75,907.0402077436447
2006,44.25,11.75,3.7869577,8.923452493573024,597.9504487514496,0.37427247469582836,2560193046.75,891.2578802704811
2007,44.25,11.75,3.7124145,11.488820564648337,384.49365025758743,0.3226012607251317,2639106696.0,971.1832536458969
2008,44.25,11.75,4.2205935,9.551636928393517,553.1926864981651,0.36685732031555335,2503585344.5,840.457084774971
2009,44.25,11.75,4.011075,9.878264062660785,675.381420135498,0.366886711810246,2518022011.75,898.6999379992485
2010,44.25,11.75,3.788849,8.92851758200275,845.7823820114136,0.3859124431186471,2330596953.5,757.8694096803665
2011,44.25,11.75,3.9838104,9.547933688833695,652.0953763723373,0.3625974035706402,2618972455.5,875.8170912265778
2012,44.25,11.75,4.230886,9.502380240601276,478.7102201581001,0.33201640795287773,2636409286.0,940.8980149030685
2013,44.25,11.75,3.9384942,9.022093387674694,812.1626491546631,0.38643273489534363,2379631110.0,758.5879912376404
2014,44.25,11.75,4.092017,10.652065170697929,714.6191912889481,0.37394214575448315,2539245273.75,864.9345048069954
2015,44.25,11.75,4.4787264,10.460096302111287,838.0236101150513,0.3760405079392362,2564956223.25,872.5109994411469
2016,44.25,11.75,4.245698,10.590617026811765,577.4969360902905,0.3645292600241218,2596814973.0,893.6000965833664
1982,44.75,6.75,3.1704216,-2.2568877935409546,695.6516896486282,0.40101784480012154,1749019430.25,550.7624385356903
1983,44.75,6.75,3.08047,-2.7986199885360468,1009.481350004673,0.4103332471010114,1360789339.625,375.07851952314377
1984,44.75,6.75,3.6833444,-3.778478855704084,853.6444940567017,0.41214979479832903,1386461031.25,391.73582538962364
1985,44.75,6.75,4.003406,-3.273209789075142,787.2687448263168,0.40975169972939923,1544242436.25,454.9182238280773
1986,44.75,6.75,3.2180214,-3.013241507790305,915.0623779296875,0.3777363159932381,1553737091.625,467.9710006117821
1987,44.75,6.75,3.5772917,-2.8853674013752584,574.0251932144165,0.3847497728737918,1800446599.25,565.3844885826111
1988,44.75,6.75,4.0234704,-2.0653122131225996,803.8525054454803,0.40913115362081015,1609877449.75,464.11019015312195
1989,44.75,6.75,4.370721,-1.015513683153578,600.9179907441139,0.4185835111978625,2003851083.75,654.1309017539024
1990,44.75,6.75,3.655784,-0.9869028753485561,703.104044675827,0.399308007733881,1833261267.0,601.1777186393738
1991,44.75,6.75,4.277086,-3.530312074117424,670.9062993526459,0.4067928977002782,1623356674.875,475.24063766002655
1992,44.75,6.75,3.3061137,-2.0614706263130094,749.3680042028427,0.415249075786567,1704580146.0,498.81443482637405
1993,44.75,6.75,4.7847476,-1.0136523645771436,686.5860242471099,0.4122938102434489,1839677847.5,564.4437580108643
1994,44.75,6.75,4.844875,-1.8417987110447291,791.6508480906487,0.40998051013828307,1670603379.5,535.0813162326813
1995,44.75,6.75,3.9912748,-1.6921564485629528,823.8954700231552,0.4115239423661193,1704428783.25,537.5029273629189
1996,44.75,6.75,4.5329213,-2.4469836405765863,793.5740746259689,0.39989146234567274,1675476632.0,514.2104005813599
1997,44.75,6.75,4.3565817,-1.1818543312347625,857.7548651099205,0.4081164660040012,1823913973.125,579.6533011198044
1998,44.75,6.75,4.745435,-1.8172729409430637,759.4461793899536,0.38657787282112216,1745013856.625,581.2526172101498
1999,44.75,6.75,4.7421455,-2.5209236401171724,679.4272921085358,0.4016633303451144,1772752093.25,588.9556129574776
2000,44.75,6.75,5.266674,-2.183173258118178,698.3622141629457,0.39935602425547784,1788524935.125,588.5998076498508
2001,44.75,6.75,4.2770343,-1.5927259454057237,978.404693365097,0.40444040261516884,1676558639.0,523.311714053154
2002,44.75,6.75,4.658357,-1.7617071130551583,696.3584112524986,0.38814711090454385,1816985691.75,606.7615360021591
2003,44.75,6.75,4.3637466,-1.5257141274854171,730.166311442852,0.40036174113100226,1852370370.875,625.9165990054607
2004,44.75,6.75,4.3696547,-2.274186026412273,714.4955776929855,0.37331345346238876,1647220781.5,510.08455941081047
2005,44.75,6.75,4.531208,-2.1585834804645256,501.4501459002495,0.40550182538091645,1994780663.875,674.077351808548
2006,44.75,6.75,4.2841268,-2.3411440312369796,600.0985360145569,0.39480135706830616,1921918625.25,648.5310818254948
2007,44.75,6.75,3.918665,-0.10551144404352204,626.8492406606674,0.4112310116448678,1984661140.75,659.8149299621582
2008,44.75,6.75,4.5810785,-1.572688470652074,839.3030635118484,0.3872488002472944,1659859376.0,548.583872795105
2009,44.75,6.75,4.891672,-2.3759636614810336,979.6684322357178,0.38478725557484905,1657503086.75,536.2939542233944
2010,44.75,6.75,3.7924361,-3.1046792071712903,961.1488370895386,0.4119739441339635,1531203263.25,457.33304500579834
