year,lat,lon,yield_soybean,temperature,precipitation,soil_water,solar_radiation,potential_evaporation
1990,45.75,8.25,4.343664,16.594273,847.3402218818665,0.319436,2612455444.0,1062.6389994621277
1991,45.75,8.25,4.6888914,16.911886,865.2558040618896,0.29812914,2643105078.0,1171.3910846710205
1992,45.75,8.25,3.905041,16.357773,1216.656286239624,0.3432168,2374227302.0,929.0522022247314
1993,45.75,8.25,4.600837,16.148119,1316.758159160614,0.3471765,2477487344.0,989.1171822547913
1994,45.75,8.25,4.750364,17.186062,1211.0003361701965,0.32536656,2439827807.0,1059.3165302276611
1995,45.75,8.25,5.5167265,15.7677355,1071.4935958385468,0.33180848,2518116480.0,1029.5277915000916
1996,45.75,8.25,5.1407895,15.366361,1083.5070385932922,0.34437352,2456255186.0,984.7018852233887
1997,45.75,8.25,4.8753057,16.559597,1065.154116153717,0.3385232,2459341638.0,1001.6734004020691
1998,45.75,8.25,4.702991,16.688236,1021.436573266983,0.3278872,2608240790.0,1071.814977645874
1999,45.75,8.25,4.762588,16.708498,1342.5156936645508,0.34825575,2347029368.0,938.0887398719788
2000,45.75,8.25,4.9290314,16.910448,1190.5823154449463,0.3423358,2539050461.0,1040.6801104545593
2001,45.75,8.25,4.9512653,16.634443,1156.390193939209,0.34203014,2562836379.0,1063.5353178977966
2002,45.75,8.25,5.0473437,16.237543,1390.9155254364014,0.35691077,2395941111.0,935.5157861709595
2003,45.75,8.25,3.814104,19.346386,530.0873653888702,0.27527463,2679902672.0,1333.5757551193237
2004,45.75,8.25,4.6429977,16.934391,790.3749966621399,0.3125078,2607462125.0,1127.5423345565796
2005,45.75,8.25,4.9672184,17.430157,875.9991488456726,0.32972914,2604734143.0,1135.5851645469666
2006,45.75,8.25,4.286376,17.596535,951.9067325592041,0.3128511,2627800046.0,1187.4908385276794
2007,45.75,8.25,5.112829,16.609802,1113.4182600975037,0.3348269,2548602168.0,1074.3247413635254
2008,45.75,8.25,4.558694,16.400404,1157.4401769638062,0.3516836,2431779904.0,947.3672180175781
2009,45.75,8.25,5.3000054,17.796673,844.8914332389832,0.32452697,2595305586.0,1106.0511617660522
2010,45.75,8.25,4.92093,16.56303,1315.804455757141,0.34095058,2477588107.0,1023.1304636001587
2011,45.75,8.25,4.935861,17.597893,1003.1864056587219,0.33447474,2593321116.0,1104.0750484466553
2012,45.75,8.25,4.040333,17.243214,1097.3936071395874,0.33486888,2546353208.0,1060.792362689972
2013,45.75,8.25,5.107461,16.61035,1027.0151562690735,0.33848876,2555418033.0,1042.938280582428
2014,45.75,8.25,5.772061,16.160358,1186.0955018997192,0.36032653,2473603017.0,982.9824714660645
2015,45.75,8.25,5.362056,17.771484,1098.7525329589844,0.3440907,2492678354.0,1049.8276834487915
2016,45.75,8.25,5.6260056,17.417019,1078.3213686943054,0.34004164,2615218242.0,1090.4423542022705
1982,45.75,8.75,4.2653584,19.158417,992.8382868766785,0.39143565,2377043617.0,755.9830207824707
1983,45.75,8.75,3.3281581,19.068497,751.0640404224396,0.3763854,2397385276.0,799.1261565685272
1984,45.75,8.75,3.9575355,17.199125,849.0871650576591,0.38257775,2350743843.0,759.9386646747589
1985,45.75,8.75,4.2315764,18.750769,711.130863904953,0.38168794,2469578197.0,804.1455464363098
1986,45.75,8.75,4.531031,18.919643,517.6302809715271,0.38184935,2409413529.0,790.341824054718
1987,45.75,8.75,3.9051182,18.578121,823.5119414329529,0.38643864,2472975520.0,789.1049251556396
1988,45.75,8.75,4.121132,18.626287,692.2526211738586,0.39672244,2388693244.0,732.7677900791168
1989,45.75,8.75,4.3287687,19.130035,382.4185882806778,0.35598353,2590024526.0,869.5401582717896
1990,45.75,8.75,4.0792985,19.101038,474.43197107315063,0.3564447,2576696562.0,846.9966135025024
1991,45.75,8.75,4.561245,19.783136,615.212218105793,0.332802,2621335150.0,959.1288924217224
1992,45.75,8.75,3.712043,18.929852,808.6463599205017,0.38790345,2402690388.0,747.3056745529175
1993,45.75,8.75,4.586929,18.854355,856.2793250083923,0.38976294,2465728962.0,805.2291011810303
1994,45.75,8.75,4.73129,19.801344,824.9059451818466,0.36197034,2447065783.0,839.2266178131104
1995,45.75,8.75,4.990209,18.283813,757.2251560688019,0.37938732,2521455004.0,813.8255486488342
1996,45.75,8.75,4.740906,17.957798,745.4327435493469,0.38645568,2435924892.0,794.0315933227539
1997,45.75,8.75,4.6648765,19.137817,674.6470366716385,0.37040442,2447465321.0,828.8982586860657
1998,45.75,8.75,4.5607047,19.396002,645.8364412784576,0.37631896,2594516644.0,869.0840559005737
1999,45.75,8.75,4.3587046,19.429842,716.4826852083206,0.3904519,2342717142.0,785.6092500686646
2000,45.75,8.75,4.665764,19.499025,815.4116554260254,0.38070202,2527448285.0,840.0367078781128
2001,45.75,8.75,5.0341716,19.308914,688.8115003108978,0.38606435,2548885542.0,883.3341879844666
2002,45.75,8.75,4.757281,18.67276,928.9149823188782,0.4091013,2394609203.0,744.7259578704834
2003,45.75,8.75,3.4756126,22.370525,324.83532321453094,0.31488904,2686724722.0,1065.7794909477234
2004,45.75,8.75,4.1401825,19.784641,418.029016494751,0.33657345,2590761676.0,941.2421579360962
2005,45.75,8.75,4.490577,20.093096,528.2709012031555,0.3629696,2589352642.0,940.2168498039246
2006,45.75,8.75,3.8236098,20.38116,574.4131461381912,0.34469202,2657074482.0,974.2883410453796
2007,45.75,8.75,4.4917502,19.31885,755.3063504695892,0.3805372,2544613830.0,888.383113861084
2008,45.75,8.75,4.184291,18.862919,813.3078284263611,0.3971755,2419895145.0,757.8055410385132
2009,45.75,8.75,4.823472,20.577093,486.69925117492676,0.3552974,2605933698.0,923.5646414756775
2010,45.75,8.75,4.550213,19.185108,916.8946189880371,0.38107815,2473395774.0,863.2711577415466
2011,45.75,8.75,4.4323664,20.229956,670.4969766139984,0.37710792,2587596966.0,888.4381051063538
2012,45.75,8.75,3.6765358,19.916088,674.4279930591583,0.37203845,2520597622.0,869.5895690917969
2013,45.75,8.75,4.637339,19.315975,697.5373620986938,0.3829447,2562706275.0,844.8342843055725
2014,45.75,8.75,5.201476,18.74067,787.1762833595276,0.40932876,2464537879.0,788.6614937782288
2015,45.75,8.75,5.033298,20.458673,744.4668538570404,0.39242432,2468524676.0,839.7898397445679
2016,45.75,8.75,5.275131,19.769691,703.0280339717865,0.39628175,2599513372.0,850.1399765014648
1982,45.75,9.25,3.4532073,18.869152,937.2330560684204,0.38460594,2355229620.0,749.8954701423645
1983,45.75,9.25,2.7405071,18.715342,661.2290685176849,0.36624166,2377605583.0,790.5131125450134
1984,45.75,9.25,3.2176118,16.809643,807.2228429317474,0.37916884,2351870010.0,746.3478255271912
1985,45.75,9.25,3.604889,18.338161,637.936235666275,0.3729386,2463215348.0,788.8161873817444
1986,45.75,9.25,3.7525907,18.469082,559.5986354351044,0.3772927,2386578250.0,757.3495578765869
1987,45.75,9.25,3.1775181,18.227686,746.4037523269653,0.3794186,2471414599.0,780.8916110992432
1988,45.75,9.25,3.2778587,18.145006,697.4836106300354,0.39249784,2367489248.0,716.9650900363922
1989,45.75,9.25,3.7535162,18.327723,473.014435172081,0.36588916,2520507701.0,810.8221311569214
1990,45.75,9.25,3.400481,18.448273,518.6465120315552,0.36066604,2516065236.0,802.4961214065552
1991,45.75,9.25,3.8138115,19.086824,584.4642494916916,0.3322908,2559589534.0,898.4069056510925
1992,45.75,9.25,2.805759,18.605679,685.6038546562195,0.3745791,2388066852.0,746.8480491638184
1993,45.75,9.25,3.5964012,18.521088,792.3131968975067,0.38127223,2455599895.0,797.2102589607239
1994,45.75,9.25,3.567878,19.499311,744.8139299154282,0.36302146,2430459652.0,828.3303742408752
1995,45.75,9.25,3.8864696,17.72758,713.9600057601929,0.3829133,2474000860.0,777.4449172019958
1996,45.75,9.25,3.7991228,17.588047,690.3510684967041,0.3788773,2412762599.0,788.0476603507996
1997,45.75,9.25,4.0555463,18.768364,676.0396246910095,0.36634618,2425883521.0,814.9386219978333
1998,45.75,9.25,3.9962373,19.090235,673.4914107322693,0.37389833,2568588820.0,857.4834208488464
1999,45.75,9.25,3.8421173,19.131123,649.1252408027649,0.3789861,2331300138.0,775.792489528656
2000,45.75,9.25,3.9344757,19.171728,685.4438471794128,0.36837193,2515840010.0,838.6960878372192
2001,45.75,9.25,4.3680606,19.005459,611.7935218811035,0.37006384,2530715445.0,882.6926941871643
2002,45.75,9.25,4.1016674,18.162949,879.6522612571716,0.40166077,2359678744.0,720.9147481918335
2003,45.75,9.25,2.995233,21.767168,350.2970995903015,0.30967665,2673591800.0,1028.9344878196716
2004,45.75,9.25,3.4900005,19.032234,442.14726543426514,0.34291553,2568360254.0,886.69415807724
2005,45.75,9.25,3.794156,19.46744,560.5035660266876,0.36215198,2548378240.0,894.3373141288757
2006,45.75,9.25,3.263753,19.813223,515.2957638502121,0.3430957,2629860650.0,945.0902485847473
2007,45.75,9.25,3.641381,19.055801,720.0835225582123,0.3684022,2527035133.0,885.2892022132874
2008,45.75,9.25,3.486388,18.43981,811.8670344352722,0.39032823,2399279977.0,739.7864127159119
2009,45.75,9.25,4.0139065,20.177204,467.3428157567978,0.3477543,2602582300.0,905.1210861206055
2010,45.75,9.25,3.7429333,18.642202,953.2882165908813,0.37736732,2446150311.0,826.6785564422607
2011,45.75,9.25,3.7619429,19.699253,693.7544741630554,0.36994433,2542034106.0,853.1214056015015
2012,45.75,9.25,2.8702166,19.601324,689.0661716461182,0.36974084,2497916046.0,848.6964535713196
2013,45.75,9.25,3.6313953,18.857586,668.1968133449554,0.37727684,2526411487.0,819.6243329048157
2014,45.75,9.25,4.2166834,18.272903,801.3019177913666,0.4026366,2434282275.0,765.9963145256042
2015,45.75,9.25,3.8277411,20.203735,699.3932101726532,0.3819271,2431924403.0,830.553168296814
2016,45.75,9.25,4.2082458,19.18494,740.8698287010193,0.39500514,2551387733.0,810.298665523529
1982,45.75,9.75,3.5358136,17.857761,827.8510785102844,0.38362855,2293337460.0,872.0086073875427
1983,45.75,9.75,2.869561,17.498169,642.4619860649109,0.36862502,2330111343.0,910.3949680328369
1984,45.75,9.75,3.3617568,15.684126,773.8327533006668,0.37976354,2303259043.0,866.6199049949646
1985,45.75,9.75,3.820937,17.26794,662.3306567668915,0.3715878,2405641865.0,916.7076811790466
1986,45.75,9.75,3.66819,17.445473,594.3863425254822,0.3751112,2333593522.0,879.7121381759644
1987,45.75,9.75,3.286692,17.207842,732.9949486255646,0.382922,2416040535.0,910.5333404541016
1988,45.75,9.75,3.3746712,17.145521,743.6598522663116,0.38984814,2311493698.0,840.7981495857239
1989,45.75,9.75,3.4855897,16.907362,581.6435561180115,0.37963745,2411939516.0,891.7134327888489
1990,45.75,9.75,3.4830985,17.317522,603.2093443870544,0.3757511,2429733600.0,925.2380361557007
1991,45.75,9.75,3.7614644,17.697262,637.5259296894073,0.34992567,2449597756.0,988.478907585144
1992,45.75,9.75,3.223458,17.718039,648.374059677124,0.36529478,2336706999.0,900.9135904312134
1993,45.75,9.75,3.5329907,17.516542,784.6343626976013,0.37618482,2408093765.0,953.6910467147827
1994,45.75,9.75,3.6548312,18.52153,729.3584289550781,0.3701964,2377737171.0,979.5918521881104
1995,45.75,9.75,3.9834313,16.581738,741.9346089363098,0.38771597,2389711587.0,881.5639791488647
1996,45.75,9.75,3.6668334,16.548548,680.5420227050781,0.3785148,2357869223.0,921.3418884277344
1997,45.75,9.75,4.109824,17.709177,675.2950022220612,0.3694702,2369690122.0,939.8126788139343
1998,45.75,9.75,3.7418497,18.008,707.2458033561707,0.37205577,2502165945.0,1007.9415273666382
1999,45.75,9.75,3.752932,17.988623,725.0246059894562,0.38282678,2285184032.0,879.9601011276245
2000,45.75,9.75,3.592821,18.100388,644.4017746448517,0.36477542,2468411664.0,1003.8317928314209
2001,45.75,9.75,4.00606,17.873898,630.0700168609619,0.36321217,2473760260.0,1030.3082475662231
2002,45.75,9.75,3.8226242,17.152292,911.3774914741516,0.39909568,2301607780.0,841.585325717926
2003,45.75,9.75,2.7086112,20.165197,393.1066792011261,0.31734768,2614071464.0,1186.5189108848572
2004,45.75,9.75,3.557119,17.542639,576.0323152542114,0.3709308,2500547202.0,985.5648856163025
2005,45.75,9.75,3.5523126,18.02466,624.5198163986206,0.37443164,2475940218.0,1003.3701872825623
2006,45.75,9.75,3.241293,18.434628,528.8127870559692,0.35281777,2546056704.0,1067.279469013214
2007,45.75,9.75,3.314203,17.949348,719.0378861427307,0.3665486,2462962758.0,1031.1404180526733
2008,45.75,9.75,3.3679082,17.465405,843.1012666225433,0.39053735,2355923683.0,871.5424356460571
2009,45.75,9.75,3.7770593,18.900436,529.4622576236725,0.3544054,2543269547.0,1031.2614936828613
2010,45.75,9.75,3.6011329,17.439407,950.8367028236389,0.38643774,2378327906.0,916.149450302124
2011,45.75,9.75,3.7583787,18.373907,769.1888694763184,0.37888035,2467123233.0,964.543402671814
2012,45.75,9.75,2.9653072,18.467745,758.2083239555359,0.37143397,2446714678.0,985.9111547470093
2013,45.75,9.75,3.7197187,17.672647,724.7863614559174,0.3803269,2456170540.0,944.3323245048523
2014,45.75,9.75,4.2030888,17.201107,834.138115644455,0.39850515,2367036792.0,886.7705345153809
2015,45.75,9.75,3.4014516,19.213299,687.9205331802368,0.3727035,2367810134.0,982.1721873283386
2016,45.75,9.75,4.1923013,18.164318,777.916469335556,0.38893396,2464735556.0,940.8543286323547
1982,45.75,10.25,3.8760316,16.887697,750.5630555152893,0.36075455,2289327135.0,1017.7772445678711
1983,45.75,10.25,3.1131694,16.493998,627.5795080661774,0.3458611,2356615282.0,1076.7152242660522
1984,45.75,10.25,3.7125614,14.65683,705.3539063930511,0.3598341,2302775729.0,1006.3169088363647
1985,45.75,10.25,3.8273768,16.223051,624.5212733745575,0.3476643,2399966605.0,1054.2805995941162
1986,45.75,10.25,4.12649,16.48466,536.6240572929382,0.34608263,2346504282.0,1047.7412586212158
1987,45.75,10.25,3.465518,16.216528,688.8146378993988,0.36091954,2406380981.0,1053.0471992492676
1988,45.75,10.25,3.8703315,16.280567,688.9880306720734,0.36219946,2323854379.0,994.7572407722473
1989,45.75,10.25,4.1650634,15.821768,601.3504679203033,0.36210486,2380429803.0,1013.0705151557922
1990,45.75,10.25,3.9134197,16.454662,549.4464831352234,0.3498798,2425896546.0,1102.598979473114
1991,45.75,10.25,4.4623957,16.439686,642.0924319028854,0.3384841,2410465699.0,1106.2017226219177
1992,45.75,10.25,3.316174,16.94993,558.5302484035492,0.33253893,2359140065.0,1118.1618356704712
1993,45.75,10.25,3.7936661,16.514072,727.7293076515198,0.3511892,2416990198.0,1130.9184284210205
1994,45.75,10.25,4.222294,17.485,666.859991312027,0.34284765,2392415241.0,1167.6148447990417
1995,45.75,10.25,4.668687,15.607361,715.3933248519897,0.36765295,2381593181.0,1017.3145318031311
1996,45.75,10.25,4.3213987,15.626205,645.9445915222168,0.35663414,2366688957.0,1078.2621216773987
1997,45.75,10.25,4.642539,16.66335,656.2834507226944,0.350418,2381214187.0,1091.534014225006
1998,45.75,10.25,4.376861,16.89936,696.6858122348785,0.35015747,2495549309.0,1167.925956249237
1999,45.75,10.25,4.2049775,16.978405,709.1499779224396,0.36288148,2295248844.0,1021.4882674217224
2000,45.75,10.25,4.228248,17.023556,637.9907698631287,0.34145132,2487899017.0,1178.9420194625854
2001,45.75,10.25,4.2527885,16.822647,584.4582414627075,0.3365836,2476771099.0,1208.478811264038
2002,45.75,10.25,4.1915736,16.244682,886.1720151901245,0.3760714,2317390971.0,989.2825784683228
2003,45.75,10.25,3.198785,19.000416,365.49702763557434,0.2860017,2623128384.0,1448.2527179718018
2004,45.75,10.25,3.9204328,16.380594,616.3627324104309,0.35824355,2482295300.0,1105.270830631256
2005,45.75,10.25,3.9142294,16.75658,655.6828308105469,0.35899866,2477331740.0,1126.421823501587
2006,45.75,10.25,3.680049,17.24858,525.610554933548,0.33224708,2526363471.0,1224.6320338249207
2007,45.75,10.25,3.7256355,16.819849,707.329950094223,0.34947327,2456709041.0,1168.6609354019165
2008,45.75,10.25,3.6809814,16.62639,758.0281190872192,0.36538595,2380584976.0,1041.9000449180603
2009,45.75,10.25,4.1829066,17.809143,538.537982583046,0.3370344,2531356646.0,1177.6682472229004
2010,45.75,10.25,3.8393097,16.420515,908.9438209533691,0.36899927,2373552419.0,1041.701334476471
2011,45.75,10.25,3.8284705,17.37019,742.2979500293732,0.3579038,2476645145.0,1123.8136801719666
2012,45.75,10.25,3.0024388,17.474667,670.6375615596771,0.34137267,2462649302.0,1178.3037948608398
2013,45.75,10.25,3.903684,16.656275,704.1200923919678,0.3555985,2473652493.0,1121.252438545227
2014,45.75,10.25,4.3035755,16.191357,811.6244626045227,0.37271938,2364537662.0,1021.9992365837097
2015,45.75,10.25,3.6908772,18.197392,598.6938798427582,0.33400694,2378927332.0,1186.9901032447815
2016,45.75,10.25,4.3426,17.318193,715.9185378551483,0.36321583,2457025856.0,1107.3886814117432
1982,45.75,10.75,3.3299613,17.904776,639.5382235050201,0.34778184,2344016051.0,827.222822189331
1983,45.75,10.75,3.1947746,17.56234,599.6328271627426,0.34268704,2431262033.0,865.0894536972046
1984,45.75,10.75,3.3102725,15.542923,679.0198872089386,0.3577617,2341376072.0,781.6828320026398
1985,45.75,10.75,3.5948021,17.250912,604.5246914625168,0.3474391,2448285983.0,836.4690961837769
1986,45.75,10.75,3.9242852,17.429081,472.6847369670868,0.3424139,2419623131.0,827.7905535697937
1987,45.75,10.75,3.3971941,17.14256,620.6851048469543,0.3566527,2449542883.0,825.4251456260681
1988,45.75,10.75,3.79076,17.374395,571.8235387802124,0.34799156,2396638729.0,815.76837682724
1989,45.75,10.75,4.092788,16.801598,565.2509453296661,0.359058,2401554478.0,804.4668164253235
1990,45.75,10.75,3.9516366,17.429958,490.2116451263428,0.34438854,2477855780.0,897.2874526977539
1991,45.75,10.75,4.266568,17.286152,617.3366894721985,0.34444287,2442110883.0,851.8354454040527
1992,45.75,10.75,3.2285593,18.073477,474.0461196899414,0.3305045,2437335322.0,897.8184633255005
1993,45.75,10.75,3.595845,17.550182,611.6905035972595,0.34390894,2474761573.0,901.6088342666626
1994,45.75,10.75,4.159971,18.473017,642.4066650867462,0.3387124,2453465793.0,927.9398488998413
1995,45.75,10.75,4.5000944,16.637722,700.215409040451,0.3587582,2430473031.0,832.7512722015381
1996,45.75,10.75,4.3462763,16.69319,569.2541711330414,0.35115868,2426474351.0,864.0767240524292
1997,45.75,10.75,4.4163837,17.570084,631.2116125822067,0.35138267,2448030358.0,872.23118019104
1998,45.75,10.75,4.478884,17.911798,643.1559543609619,0.34780982,2541375880.0,943.3327598571777
1999,45.75,10.75,4.094684,17.928766,662.9559514522552,0.358123,2354523394.0,820.093047618866
2000,45.75,10.75,4.0609245,18.14629,591.6077952384949,0.3381947,2557857775.0,939.7083606719971
2001,45.75,10.75,4.4904284,17.869883,541.9395244121552,0.33763024,2541899269.0,937.6196503639221
2002,45.75,10.75,4.3677106,17.277494,863.3610558509827,0.36717576,2377158455.0,806.9819808006287
2003,45.75,10.75,3.2133543,20.013306,348.0440471172333,0.29305372,2684769836.0,1102.573860168457
2004,45.75,10.75,3.5916119,17.375782,555.8810024261475,0.3496378,2532300310.0,883.3582510948181
2005,45.75,10.75,4.0322633,17.657766,652.5920135974884,0.35814574,2517469838.0,882.1891736984253
2006,45.75,10.75,3.63838,18.279034,483.4769107103348,0.32416213,2564160414.0,960.8724727630615
2007,45.75,10.75,3.7545767,17.794065,651.0752577781677,0.34846812,2503202996.0,929.0442018508911
2008,45.75,10.75,3.5707679,17.726154,653.0796556472778,0.36092138,2450008037.0,852.3074254989624
2009,45.75,10.75,4.537623,18.843985,445.3146883249283,0.3262139,2578089294.0,951.4846229553223
2010,45.75,10.75,4.034855,17.38897,812.2294917106628,0.36205882,2421100746.0,834.4263677597046
2011,45.75,10.75,3.994947,18.516768,647.6741142272949,0.34386194,2543802554.0,914.0812678337097
2012,45.75,10.75,3.2926955,18.521698,600.0525510311127,0.34595823,2525571317.0,936.4265975952148
2013,45.75,10.75,4.3402367,17.722086,643.8440589904785,0.34509435,2533472627.0,912.2201991081238
2014,45.75,10.75,4.3479486,17.148403,706.6883056163788,0.36627308,2416679731.0,835.5494222640991
2015,45.75,10.75,4.318198,19.239124,506.5390877723694,0.32787403,2448197829.0,968.9941592216492
2016,45.75,10.75,4.601126,18.415442,636.5207056999207,0.35275817,2508711696.0,902.5800318717957
1982,45.75,11.25,4.9639935,17.334728,676.1397671699524,0.34986302,2273521468.0,1079.8403868675232
1983,45.75,11.25,4.4539,17.12584,597.3524695634842,0.3407989,2380011934.0,1163.7220206260681
1984,45.75,11.25,3.771674,15.044375,761.6323728561401,0.36230922,2248434463.0,1021.600462436676
1985,45.75,11.25,4.6739097,16.716177,613.9051278829575,0.35060388,2364923185.0,1090.1753816604614
1986,45.75,11.25,5.257244,16.930517,495.7189972400665,0.34392884,2366738652.0,1119.1700420379639
1987,45.75,11.25,4.956163,16.621918,627.166659116745,0.35952112,2372183989.0,1085.4327025413513
1988,45.75,11.25,4.8513317,16.868914,591.1934731006622,0.34461924,2348078212.0,1101.3359537124634
1989,45.75,11.25,5.2400923,16.175707,670.9779512882233,0.36635202,2306244003.0,1052.598870754242
1990,45.75,11.25,5.102025,16.701756,536.5429286956787,0.35299206,2405646398.0,1158.8300514221191
1991,45.75,11.25,5.718677,16.700762,649.3835545778275,0.340167,2368362337.0,1136.0162615776062
1992,45.75,11.25,4.4277415,17.330008,511.4814326763153,0.333965,2394753371.0,1171.0770864486694
1993,45.75,11.25,4.8344164,17.09576,585.9034109115601,0.3364331,2410838532.0,1209.3970022201538
1994,45.75,11.25,5.060717,17.937952,676.9368197917938,0.33902884,2386769692.0,1222.5493240356445
1995,45.75,11.25,6.007361,16.071377,835.0459122657776,0.36245173,2362053204.0,1086.8185720443726
1996,45.75,11.25,6.040472,16.050922,619.4837329387665,0.35459095,2365929830.0,1135.94788980484
1997,45.75,11.25,5.87294,16.989742,640.6110788583755,0.3556692,2394892078.0,1142.4889450073242
1998,45.75,11.25,5.13634,17.294813,660.1224567890167,0.34599367,2460693529.0,1212.5754489898682
1999,45.75,11.25,5.5116982,17.398968,655.1308765411377,0.35781875,2300083756.0,1091.6186776161194
2000,45.75,11.25,5.469111,17.58929,582.1350383758545,0.3346409,2496110702.0,1247.3688855171204
2001,45.75,11.25,5.817006,17.245289,540.6028566360474,0.33732408,2470190150.0,1243.388292312622
2002,45.75,11.25,5.704375,16.732464,947.2394137382507,0.36941808,2312647765.0,1057.9938163757324
2003,45.75,11.25,4.2983713,19.42787,366.544331908226,0.29412633,2612553920.0,1464.313660621643
2004,45.75,11.25,5.1020293,16.813328,562.5130791664124,0.34568983,2462225382.0,1196.9131245613098
2005,45.75,11.25,5.523554,17.13044,669.1632039546967,0.3572844,2421866736.0,1170.2653422355652
2006,45.75,11.25,4.9438953,17.613972,526.3254107236862,0.32155615,2482403996.0,1273.2663788795471
2007,45.75,11.25,4.9986353,17.047724,706.3675920963287,0.3504309,2429117039.0,1173.938054561615
2008,45.75,11.25,5.117709,17.00092,700.475661277771,0.3666902,2391354976.0,1094.1178884506226
2009,45.75,11.25,5.786002,18.101063,522.091136097908,0.335589,2494685277.0,1240.7262535095215
2010,45.75,11.25,5.1986833,16.837595,872.7849020957947,0.36608848,2347627475.0,1103.0274724960327
2011,45.75,11.25,5.2688475,17.963518,658.6325367689133,0.34581885,2484180049.0,1211.8991451263428
2012,45.75,11.25,4.4306927,18.029293,634.9303562641144,0.34817713,2456170587.0,1223.8963713645935
2013,45.75,11.25,5.3841643,17.15932,740.9217381477356,0.34620658,2453642685.0,1206.5069789886475
2014,45.75,11.25,5.8201365,16.5147,769.1203575134277,0.37547487,2341714812.0,1073.6101422309875
2015,45.75,11.25,5.589089,18.504078,570.8317365646362,0.33987316,2397000077.0,1255.7875032424927
2016,45.75,11.25,5.792162,17.639095,748.0976095199585,0.360718,2440657798.0,1181.4557285308838
1982,45.75,11.75,3.6287189,18.85918,668.1743891239166,0.34366527,2244801724.0,762.0885915756226
1983,45.75,11.75,2.8291967,18.716263,542.9053835868835,0.3239259,2373921511.0,821.0192975997925
1984,45.75,11.75,2.8890064,16.523798,767.9460909366608,0.3633545,2206960900.0,711.3256556987762
1985,45.75,11.75,3.3873925,18.220005,554.5203202962875,0.33525112,2340218033.0,783.0858120918274
1986,45.75,11.75,4.0833025,18.448832,500.2824692726135,0.3323459,2365522870.0,801.3435740470886
1987,45.75,11.75,3.6645231,18.175983,570.2174983024597,0.34186754,2347290081.0,783.4055352210999
1988,45.75,11.75,3.4548109,18.332287,627.0583539009094,0.33936802,2333083793.0,783.0803318023682
1989,45.75,11.75,3.8119056,17.645596,680.723860502243,0.3635481,2269742526.0,724.6001868247986
1990,45.75,11.75,3.7194538,18.16121,562.4261014461517,0.3439672,2381185937.0,819.368824005127
1991,45.75,11.75,4.172012,18.181902,657.9245744943619,0.33169118,2351693024.0,805.5308170318604
1992,45.75,11.75,3.3931305,18.78318,465.36942183971405,0.3213092,2399727308.0,828.2972598075867
1993,45.75,11.75,3.5008907,19.009336,492.15416526794434,0.2950855,2398572696.0,907.6813912391663
1994,45.75,11.75,3.3667593,19.588015,591.6472680568695,0.32206956,2367601713.0,871.3166680335999
1995,45.75,11.75,4.2231426,17.611547,836.1809253692627,0.3559894,2342722988.0,769.2851266860962
1996,45.75,11.75,4.284494,17.656237,624.1962373256683,0.34239724,2355243957.0,813.0651326179504
1997,45.75,11.75,4.118864,18.661833,600.9033064842224,0.3408268,2385075506.0,827.650224685669
1998,45.75,11.75,3.6209302,18.871267,607.2662129402161,0.3254204,2433200506.0,867.2240223884583
1999,45.75,11.75,3.920975,19.046108,560.2471511363983,0.33368665,2304917525.0,808.5007276535034
2000,45.75,11.75,3.8319528,19.382353,539.1210231781006,0.3070336,2480527445.0,909.6480937004089
2001,45.75,11.75,4.280971,18.765789,542.7411711215973,0.3258838,2431966844.0,862.9412670135498
2002,45.75,11.75,4.210702,18.322447,925.1262059211731,0.36624745,2294952319.0,752.5075931549072
2003,45.75,11.75,2.9467604,20.948963,344.0405623912811,0.27050257,2593390851.0,1006.1353425979614
2004,45.75,11.75,3.729133,18.392532,565.9108941555023,0.3312842,2441568294.0,851.0424942970276
2005,45.75,11.75,3.9637728,18.705019,678.2479240894318,0.34529138,2385826173.0,822.6354508399963
2006,45.75,11.75,3.4612384,19.0268,511.30127370357513,0.3067588,2459547862.0,877.936155796051
2007,45.75,11.75,3.551854,18.5053,721.6771507263184,0.34269813,2409277079.0,825.1672592163086
2008,45.75,11.75,3.5818448,18.456856,662.9196932315826,0.35624367,2383280481.0,791.0067644119263
2009,45.75,11.75,4.072029,19.651108,507.79738759994507,0.31923753,2470704404.0,880.3741164207458
2010,45.75,11.75,3.8237882,18.451626,847.696971654892,0.35877174,2322609079.0,778.3830399513245
2011,45.75,11.75,3.8304882,19.707518,559.1415719985962,0.31758323,2475135754.0,885.6845369338989
2012,45.75,11.75,3.1301723,19.798964,647.6616268157959,0.32833424,2434833599.0,898.1348266601562
2013,45.75,11.75,3.7910366,18.740055,740.1017923355103,0.34075463,2431347359.0,840.0814905166626
2014,45.75,11.75,4.2763987,18.18631,767.5952544212341,0.3685576,2316016292.0,765.3394203186035
2015,45.75,11.75,3.9485865,20.005627,602.0702722072601,0.32981712,2390923700.0,882.4917898178101
2016,45.75,11.75,4.051346,19.110443,754.2914247512817,0.35096875,2431435284.0,835.5926923751831
1982,46.25,11.75,5.3637114,12.92798,976.4770789146423,0.3477737,2224060526.0,1385.9320039749146
1983,46.25,11.75,4.5566483,12.804497,860.0575947761536,0.3363839,2383028054.0,1580.7801933288574
